pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,8.654728,1.2736972570419312,78,0.11095805,59,96,2881,0.5663699,-0.6105379
DYDXUSDT-KCALUSDT,02/01-05/31,-0.30018997,0.37348294258117676,41,-0.0073217065,18,64,2881,2.055502,-1.1964258
ARTYUSDT-KDAUSDT,02/01-05/31,-3.4048095,0.8040438294410706,40,-0.08512024,9,71,2881,1.0599849,-0.7570637
AGLDUSDT-KUBUSDT,02/01-05/31,2.5288815,0.325824111700058,43,0.0588112,17,69,2881,2.4850285,-2.1118402
BICOUSDT-ETHWUSDT,02/01-05/31,-1.771086,0.7891383767127991,48,-0.036897626,22,73,2881,2.3250303,-1.6983627
INSPUSDT-KSMUSDT,02/01-05/31,-11.484937,1.0570001602172852,48,-0.23926951,20,75,2881,3.9669528,-2.3363748
5IREUSDT-FXSUSDT,02/01-05/31,-7.305705,2.2042484283447266,47,-0.15544054,24,70,2881,2.252798,-3.3839655
COMPUSDT-GTAIUSDT,02/01-05/31,-7.088206,0.6563706994056702,50,-0.14176412,24,76,2881,2.1175623,-1.8614566
CAKEUSDT-FIDAUSDT,02/01-05/31,3.6216326,0.41539761424064636,61,0.059371024,32,90,2881,2.4040468,-0.5983656
FTTUSDT-KSMUSDT,02/01-05/31,-5.7551847,0.7984227538108826,36,-0.15986624,14,58,2881,0.803925,-1.8558049
DMAILUSDT-GMTUSDC,02/01-05/31,3.7846675,0.351966917514801,51,0.07420917,29,72,2881,2.8812845,-1.7380226
CBKUSDT-ENJUSDT,02/01-05/31,-2.6982992,0.3038298487663269,49,-0.05506733,23,75,2881,1.5353602,-4.8616924
BATUSDT-JUVUSDT,02/01-05/31,1.6898915,0.20431967079639435,42,0.040235512,18,66,2881,1.0063504,-0.694625
BATUSDT-CBKUSDT,02/01-05/31,3.2692182,0.31871768832206726,59,0.05541048,35,83,2881,1.2126987,-1.6197484
ETHUSDC-ETHUSDT,02/01-05/31,-0.81931615,1.0503504276275635,60,-0.0136552695,27,93,2881,0.012010051,-0.038122203
GALFTUSDT-HVHUSDT,02/01-05/31,-16.789923,1.4585239887237549,36,-0.46638674,17,55,2881,6.730713,-10.386997
AFCUSDT-C98USDT,02/01-05/31,3.4724379,0.36216500401496887,36,0.09645661,21,51,2881,2.2619777,-2.9090052
CELOUSDT-FITFIUSDT,02/01-05/31,3.724897,0.5628963112831116,50,0.07449794,29,71,2881,1.4429792,-1.195932
AVAUSDT-FITFIUSDT,02/01-05/31,0.5986366,0.8121225833892822,51,0.011737973,27,74,2881,1.3528109,-1.6734598
ADAUSDC-APEUSDC,02/01-05/31,0.08245623,0.3646922707557678,38,0.0021699008,18,57,2881,0.8359499,-0.89431065
ETCUSDT-JUVUSDT,02/01-05/31,1.9658148,0.5097519159317017,55,0.03574209,32,78,2881,1.3585063,-1.5641876
FTTUSDT-GSWIFTUSDT,02/01-05/31,-2.621586,1.026912808418274,39,-0.06722016,18,60,2881,0.9427609,-3.7117062
ARTYUSDT-KUBUSDT,02/01-05/31,-1.4465642,0.9940687417984009,49,-0.029521719,20,77,2881,1.7865855,-2.4018276
DMAILUSDT-GALFTUSDT,02/01-05/31,-3.0478215,0.33633852005004883,44,-0.06926867,21,66,2881,2.5337303,-3.1655889
FIDAUSDT-HOOKUSDT,02/01-05/31,1.6140785,0.17524051666259766,48,0.033626635,32,63,2881,0.93420964,-1.0992168
ADAUSDT-APEUSDT,02/01-05/31,2.3123336,0.3324652314186096,36,0.064231485,16,56,2881,2.2670557,-0.92042136
HNTUSDT-INTERUSDT,02/01-05/31,-5.895613,0.6271733045578003,48,-0.12282527,19,76,2881,0.57936287,-0.9743146
GALFTUSDT-GRTUSDT,02/01-05/31,-4.7682066,1.6534770727157593,42,-0.11352873,18,66,2881,5.598672,-4.1963634
ARTYUSDT-GENEUSDT,02/01-05/31,-3.9212358,1.065456748008728,47,-0.08343055,15,78,2881,2.9085317,-1.0176269
HOOKUSDT-KAVAUSDT,02/01-05/31,-1.9262561,0.38875800371170044,56,-0.03439743,27,85,2881,0.659709,-1.1405019
GENEUSDT-INSPUSDT,02/01-05/31,1.1675442,1.0146347284317017,51,0.022893025,26,76,2881,2.5260081,-1.607875
ADAUSDT-APEUSDC,02/01-05/31,-0.41776487,0.3973820209503174,41,-0.010189387,19,63,2881,0.819491,-0.8956628
ATOMUSDT-KCALUSDT,02/01-05/31,3.715713,0.9369498491287231,55,0.067558415,28,82,2881,2.9956968,-1.4573259
CITYUSDT-KASTAUSDT,02/01-05/31,2.5900297,0.30151069164276123,39,0.06641102,15,63,2881,2.4050756,-1.2291583
AFCUSDT-CITYUSDT,02/01-05/31,4.635267,0.46337783336639404,45,0.10300593,29,60,2881,2.2178419,-5.037631
AGLDUSDT-HFTUSDT,02/01-05/31,-1.3595634,0.697313666343689,54,-0.025177099,29,79,2881,1.2531424,-1.2005744
C98USDT-GTAIUSDT,02/01-05/31,-0.40569472,0.2988336980342865,41,-0.009894993,16,66,2881,1.1324931,-0.79178333
1INCHUSDT-AXSUSDT,02/01-05/31,3.393406,0.5296699404716492,50,0.06786812,30,69,2881,2.9314137,-0.70989335
DOTUSDC-KDAUSDT,02/01-05/31,-3.4761062,0.8223506212234497,51,-0.06815895,24,77,2881,1.0545477,-1.2951462
APEXUSDT-AVAUSDT,02/01-05/31,-1.3718076,0.7373580932617188,41,-0.03345872,24,58,2881,1.5721227,-3.7450638
AFCUSDT-BICOUSDT,02/01-05/31,6.326497,0.36627107858657837,35,0.18075706,20,50,2881,2.2343912,-2.9082136
BICOUSDT-DUELUSDT,02/01-05/31,8.341279,0.5906943678855896,34,0.24533173,16,52,2881,4.854049,-1.081904
1INCHUSDT-KUBUSDT,02/01-05/31,1.3768935,0.26926136016845703,42,0.03278318,20,64,2881,1.1935891,-1.0030484
AFGUSDT-FXSUSDT,02/01-05/31,3.8960648,0.5071749687194824,31,0.12567951,14,48,2881,6.7351537,-3.5225813
DOTUSDT-KDAUSDT,02/01-05/31,1.5141985,0.8670970797538757,52,0.029119203,25,79,2881,2.273261,-1.2779415
