pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,3.5073940753936768,0.0,12,0.2922828495502472,8,16,2881,1.6046154499053955,-0.35414958000183105,
TIMEUSDT-ZENUSDT,08/02-10/31,-6.785552501678467,0.0,43,-0.15780355036258698,11,75,2881,1.6765575408935547,-2.338193893432617,
ETHUSDC-ETHUSDT,08/02-10/31,-0.9100032448768616,0.0,9,-0.10111147165298462,3,15,2881,0.02618950419127941,-0.22663311660289764,
AXSUSDT-UNIUSDT,08/02-10/31,-11.999324798583984,0.0,19,-0.6315433979034424,9,29,2881,1.3487889766693115,-4.973613262176514,
ARUSDT-FILUSDT,08/02-10/31,-2.1503515243530273,0.0,30,-0.07167838513851166,16,44,2881,5.832446575164795,-15.585954666137695,
AXSUSDT-SANDUSDT,08/02-10/31,-6.748917579650879,0.0,16,-0.42180734872817993,6,26,2881,2.1405410766601562,-3.9008629322052,
AXSUSDT-SANDUSDC,08/02-10/31,-4.128085613250732,0.0,16,-0.2580053508281708,7,25,2881,3.0450615882873535,-4.566233158111572,
INTERUSDT-THETAUSDT,08/02-10/31,-0.2408241629600525,0.0,32,-0.00752575509250164,14,50,2881,1.5776866674423218,-3.5393123626708984,
SNXUSDT-SOLOUSDT,08/02-10/31,2.6586108207702637,0.0,20,0.13293054699897766,10,30,2881,1.2178406715393066,-0.7530578970909119,
INTERUSDT-XRPUSDC,08/02-10/31,6.136408805847168,0.0,34,0.18048261106014252,17,51,2881,2.079976797103882,-3.547989845275879,
INTERUSDT-XRPUSDT,08/02-10/31,6.373645782470703,0.0,34,0.18746016919612885,18,50,2881,2.6234912872314453,-3.5642058849334717,
INTERUSDT-ZENUSDT,08/02-10/31,-3.638042449951172,0.0,31,-0.11735621094703674,9,53,2881,2.969815731048584,-4.1191020011901855,
INTERUSDT-STXUSDT,08/02-10/31,-1.9956603050231934,0.0,34,-0.05869589000940323,8,60,2881,1.5552512407302856,-3.5313267707824707,
INTERUSDT-ROSEUSDT,08/02-10/31,-2.7807207107543945,0.0,33,-0.08426426351070404,12,54,2881,1.502061128616333,-3.4903388023376465,
INTERUSDT-SOLOUSDT,08/02-10/31,-2.640530586242676,0.0,32,-0.08251658082008362,12,52,2881,0.3780888319015503,-3.603196859359741,
INTERUSDT-WAXPUSDT,08/02-10/31,-0.11565889418125153,0.0,5,-0.023131778463721275,0,10,2881,0.0,-0.0426463782787323,
INTERUSDT-QTUMUSDT,08/02-10/31,2.013951063156128,0.0,34,0.059233855456113815,10,58,2881,1.5277326107025146,-0.1240617111325264,
INTERUSDT-ZILUSDT,08/02-10/31,-1.474047064781189,0.0,36,-0.04094575345516205,15,57,2881,1.5880850553512573,-3.509704351425171,
INTERUSDT-LTCUSDC,08/02-10/31,1.1706349849700928,0.0,37,0.03163878247141838,19,55,2881,3.1530606746673584,-3.468736410140991,
INTERUSDT-LTCUSDT,08/02-10/31,0.8495815992355347,0.0,37,0.02296166494488716,21,53,2881,3.1911487579345703,-3.483220338821411,
MASKUSDT-XRPUSDC,08/02-10/31,3.3854618072509766,0.0,30,0.11284872889518738,18,42,2881,3.126016855239868,-2.201986074447632,
MASKUSDT-XRPUSDT,08/02-10/31,3.8807930946350098,0.0,31,0.12518687546253204,19,43,2881,2.7999050617218018,-2.106826066970825,
INTERUSDT-MANAUSDT,08/02-10/31,-3.2011053562164307,0.0,32,-0.10003454238176346,11,53,2881,1.6827150583267212,-3.500645875930786,
INTERUSDT-MANAUSDC,08/02-10/31,-4.944138050079346,0.0,33,-0.14982236921787262,11,55,2881,1.6469238996505737,-3.5244462490081787,
DYDXUSDT-QNTUSDT,08/02-10/31,13.256132125854492,0.0,35,0.3787466287612915,18,52,2881,13.050226211547852,-3.600334405899048,
INTERUSDT-XEMUSDT,08/02-10/31,-1.9759786128997803,0.0,33,-0.059878140687942505,5,61,2881,1.5363296270370483,-3.7224860191345215,
INTERUSDT-WAVESUSDT,08/02-10/31,-0.8926197290420532,0.0,34,-0.02625352144241333,14,54,2881,1.5805437564849854,-3.4821717739105225,
INTERUSDT-USTCUSDT,08/02-10/31,-1.6839549541473389,0.0,31,-0.054321128875017166,9,53,2881,1.5283451080322266,-3.5174267292022705,
PSGUSDT-VPADUSDT,08/02-10/31,0.19059264659881592,0.0,11,0.017326604574918747,3,19,2881,0.25165706872940063,-0.014391131699085236,
AFCUSDT-DOTUSDC,08/02-10/31,-0.5572686791419983,0.0,18,-0.030959371477365494,8,28,2881,4.959352493286133,-4.488104343414307,
AFCUSDT-DOTUSDT,08/02-10/31,-0.8170607089996338,0.0,18,-0.04539225995540619,7,29,2881,4.933902263641357,-4.487484455108643,
AFCUSDT-MDAOUSDT,08/02-10/31,11.808233261108398,0.0,16,0.7380145788192749,5,27,2881,7.418583393096924,-4.497289180755615,
CITYUSDT-DOTUSDC,08/02-10/31,0.5228568315505981,0.0,27,0.019365068525075912,12,42,2881,2.9386520385742188,-2.7281641960144043,
CITYUSDT-DOTUSDT,08/02-10/31,0.3183993101119995,0.0,28,0.011371403932571411,12,44,2881,2.9353597164154053,-2.779186725616455,
CITYUSDT-JUVUSDT,08/02-10/31,0.5205559730529785,0.0,26,0.020021382719278336,6,46,2881,2.958639144897461,-2.6894967555999756,
ETHWUSDT-GMTUSDC,08/02-10/31,4.715768814086914,0.0,27,0.17465810477733612,18,36,2881,3.13987135887146,-6.040351867675781,
ETHWUSDT-GMTUSDT,08/02-10/31,17.15878677368164,0.0,28,0.6128138303756714,22,34,2881,3.216397285461426,-3.7990477085113525,
CAKEUSDT-VPADUSDT,08/02-10/31,75.49569702148438,0.0,9,8.388410568237305,6,12,2881,40.681602478027344,-1.147599220275879,
SUSHIUSDT-USTCUSDT,08/02-10/31,-0.7080461382865906,0.0,19,-0.0372655875980854,10,28,2881,1.7341771125793457,-1.1532143354415894,
ARKMUSDT-NEXOUSDT,08/02-10/31,2.8517801761627197,0.0,31,0.09199290722608566,18,44,2881,1.3193950653076172,-0.8094461560249329,
SUSHIUSDT-UMAUSDT,08/02-10/31,-4.901824951171875,0.0,23,-0.21312282979488373,11,35,2881,1.1545665264129639,-4.883869171142578,
HFTUSDT-PSGUSDT,08/02-10/31,-8.157390594482422,0.0,38,-0.2146681696176529,16,60,2881,1.3978286981582642,-2.932248592376709,
HFTUSDC-PSGUSDT,08/02-10/31,-0.2631257176399231,0.0,45,-0.005847238004207611,17,73,2881,0.7451297640800476,-0.9732285737991333,
HFTUSDC-RPLUSDT,08/02-10/31,-1.2765815258026123,0.0,29,-0.04402005299925804,12,46,2881,1.300459384918213,-1.7279284000396729,
HFTUSDT-RPLUSDT,08/02-10/31,-0.8310239315032959,0.0,30,-0.027700798586010933,16,44,2881,1.2403841018676758,-2.4151201248168945,
THETAUSDT-XRPUSDC,08/02-10/31,10.84389877319336,0.0,20,0.5421949625015259,12,28,2881,6.098216533660889,-2.5970025062561035,
THETAUSDT-XRPUSDT,08/02-10/31,9.21402359008789,0.0,20,0.4607011675834656,12,28,2881,5.455111503601074,-2.5866572856903076,
