pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
ETHWUSDT-GMTUSDC,08/02-10/31,6.527736663818359,0.7480284571647644,24,0.27198901772499084,16,32,2881,3.139864683151245,-6.040374755859375,
HFTUSDC-RPLUSDT,08/02-10/31,0.2147199511528015,1.0182209014892578,24,0.00894666463136673,11,37,2881,1.3745607137680054,-1.7279342412948608,
CTCUSDT-DOTUSDC,08/02-10/31,18.072860717773438,0.637582540512085,26,0.695110023021698,15,37,2881,4.53864049911499,-2.353640079498291,
BATUSDT-FIDAUSDT,08/02-10/31,5.49609375,0.38709840178489685,23,0.23896059393882751,16,30,2881,2.515895128250122,-1.8820805549621582,
FORTUSDT-PSGUSDT,08/02-10/31,0.3652639389038086,1.1805232763290405,48,0.007609665393829346,16,80,2881,5.8977766036987305,-7.720026969909668,
DOGEUSDT-TELUSDT,08/02-10/31,-3.2731528282165527,1.3239988088607788,25,-0.13092611730098724,11,39,2881,3.5606191158294678,-7.499290943145752,
ONEUSDT-XRPUSDC,08/02-10/31,4.864592552185059,0.9729560613632202,20,0.24322962760925293,12,28,2881,3.1903626918792725,-2.1140799522399902,
ARUSDT-FILUSDT,08/02-10/31,-7.203564643859863,1.6033817529678345,20,-0.36017823219299316,12,28,2881,2.2187113761901855,-15.585954666137695,
INTERUSDT-STXUSDT,08/02-10/31,-0.006402313709259033,0.36663877964019775,28,-0.00022865405480843037,6,50,2881,0.3730902075767517,-0.2869150638580322,
MASKUSDT-XRPUSDC,08/02-10/31,2.7521815299987793,0.5601527690887451,26,0.1058531329035759,15,37,2881,3.1260111331939697,-2.2020018100738525,
AFCUSDT-DOTUSDC,08/02-10/31,-1.9420170783996582,0.21391400694847107,14,-0.13871550559997559,7,21,2881,4.959356784820557,-4.488110542297363,
ETHWUSDT-GMTUSDT,08/02-10/31,15.168025016784668,0.6293951869010925,22,0.6894556879997253,17,27,2881,3.2163915634155273,-1.3649424314498901,
HFTUSDT-RPLUSDT,08/02-10/31,-1.4184266328811646,1.411508560180664,23,-0.06167072430253029,12,34,2881,1.2403836250305176,-2.4151265621185303,
CTCUSDT-VPADUSDT,08/02-10/31,20.350339889526367,0.2693735361099243,9,2.2611489295959473,6,12,2881,4.910008430480957,-0.3927612006664276,
BATUSDT-UMAUSDT,08/02-10/31,-3.6492185592651367,0.4346887469291687,25,-0.1459687352180481,15,35,2881,3.2513210773468018,-7.3930158615112305,
FORTUSDT-SFUNDUSDT,08/02-10/31,-3.117152452468872,0.8887288570404053,37,-0.08424736559391022,11,63,2881,5.901173114776611,-7.646801948547363,
DOGEUSDC-TELUSDT,08/02-10/31,-3.4844393730163574,1.2725940942764282,25,-0.13937757909297943,10,40,2881,3.4998650550842285,-6.7589216232299805,
ONEUSDT-XRPUSDT,08/02-10/31,9.487547874450684,1.1472675800323486,21,0.4517880082130432,13,29,2881,3.378654956817627,-2.002784013748169,
AXSUSDT-SANDUSDT,08/02-10/31,-4.756962776184082,0.5774545073509216,12,-0.39641356468200684,5,19,2881,2.1405694484710693,-3.9008495807647705,
INTERUSDT-ROSEUSDT,08/02-10/31,-1.098533272743225,0.26362985372543335,24,-0.04577222093939781,9,39,2881,0.4479786455631256,-2.2193784713745117,
MASKUSDT-XRPUSDT,08/02-10/31,1.1479917764663696,0.5416686534881592,24,0.04783299192786217,14,34,2881,2.799903631210327,-2.1068267822265625,
AFCUSDT-DOTUSDT,08/02-10/31,-1.9643511772155762,0.21251602470874786,14,-0.14031079411506653,6,22,2881,4.933905601501465,-4.487490653991699,
CAKEUSDT-VPADUSDT,08/02-10/31,75.19512176513672,0.5505664348602295,7,10.742159843444824,5,9,2881,40.68156051635742,-1.1476187705993652,
THETAUSDT-XRPUSDC,08/02-10/31,10.221977233886719,0.6427079439163208,16,0.6388735771179199,10,22,2881,6.0982184410095215,-2.5970029830932617,
FLOWUSDT-MASKUSDT,08/02-10/31,-0.9289326667785645,1.5455496311187744,36,-0.025803685188293457,18,54,2881,2.627324342727661,-2.682203531265259,
ADAUSDC-PSGUSDT,08/02-10/31,-2.1674962043762207,0.323437362909317,17,-0.1274997740983963,10,24,2881,1.8463588953018188,-4.804309844970703,
GMTUSDC-UNIUSDT,08/02-10/31,0.27175021171569824,0.6942384243011475,22,0.01235228218138218,11,33,2881,3.236053466796875,-3.3210060596466064,
ROSEUSDT-USTCUSDT,08/02-10/31,2.5167081356048584,0.3370039165019989,10,0.25167080760002136,5,15,2881,1.1035258769989014,-0.7759646773338318,
SCUSDT-USTCUSDT,08/02-10/31,-9.90774917602539,0.23201709985733032,15,-0.660516619682312,6,24,2881,0.6413497924804688,-8.588069915771484,
AXSUSDT-SANDUSDC,08/02-10/31,-7.072846412658691,0.3788485527038574,9,-0.7858718037605286,4,14,2881,1.8333162069320679,-4.566219806671143,
INTERUSDT-SOLOUSDT,08/02-10/31,-2.597907304763794,0.27258849143981934,28,-0.0927824005484581,11,45,2881,0.3780823349952698,-3.6031975746154785,
INTERUSDT-MANAUSDT,08/02-10/31,0.3128569722175598,0.44343245029449463,30,0.010428565554320812,11,49,2881,1.6827200651168823,-2.332764148712158,
AFCUSDT-MDAOUSDT,08/02-10/31,10.19756031036377,1.2830091714859009,13,0.7844277024269104,3,23,2881,7.418637275695801,-4.497295379638672,
SUSHIUSDT-USTCUSDT,08/02-10/31,-1.3497241735458374,0.28279611468315125,13,-0.10382493585348129,6,20,2881,1.7341829538345337,-1.1532059907913208,
THETAUSDT-XRPUSDT,08/02-10/31,8.510805130004883,0.7214259505271912,18,0.47282251715660095,11,25,2881,5.455123424530029,-2.586656332015991,
RSS3USDT-SFUNDUSDT,08/02-10/31,23.785390853881836,1.0453687906265259,31,0.7672706842422485,14,48,2881,15.365776062011719,-6.444212436676025,
ADAUSDT-PSGUSDT,08/02-10/31,-3.045316696166992,0.33906346559524536,18,-0.16918426752090454,10,26,2881,1.3732380867004395,-4.458204746246338,
ALGOUSDT-IMXUSDT,08/02-10/31,2.868454933166504,0.3598787784576416,23,0.12471543252468109,14,32,2881,0.9618391394615173,-0.6854751706123352,
DOGEUSDC-ETHWUSDT,08/02-10/31,3.394758701324463,1.2736247777938843,27,0.12573181092739105,13,41,2881,4.845590114593506,-6.140992641448975,
SCUSDT-ZILUSDT,08/02-10/31,-7.912147045135498,0.1766974925994873,13,-0.6086267232894897,6,20,2881,0.2149815559387207,-8.274932861328125,
INTERUSDT-THETAUSDT,08/02-10/31,0.11788882315158844,0.21496683359146118,22,0.005358582828193903,7,37,2881,0.3699449598789215,-0.15484993159770966,
INTERUSDT-WAXPUSDT,08/02-10/31,-0.0643211230635643,0.045557521283626556,4,-0.016080280765891075,0,8,2881,0.0,-0.022446220740675926,
INTERUSDT-MANAUSDC,08/02-10/31,-1.2993968725204468,0.47469332814216614,31,-0.041916027665138245,11,51,2881,1.646927833557129,-2.2178945541381836,
ARKMUSDT-NEXOUSDT,08/02-10/31,3.4914774894714355,0.3118136525154114,24,0.1454782336950302,16,32,2881,1.3193930387496948,-0.41218024492263794,
OMGUSDT-RDNTUSDT,08/02-10/31,0.36965322494506836,0.334419310092926,19,0.019455432891845703,9,29,2881,1.1483880281448364,-1.9208805561065674,
BATUSDT-QTUMUSDT,08/02-10/31,0.34222501516342163,0.2581847012042999,18,0.01901250146329403,11,25,2881,1.5257765054702759,-1.8971383571624756,
ALGOUSDT-USTCUSDT,08/02-10/31,3.0869548320770264,0.1122722178697586,12,0.2572462260723114,9,15,2881,1.1507444381713867,-0.6535529494285583,
DOGEUSDT-ETHWUSDT,08/02-10/31,3.9850306510925293,1.3028984069824219,26,0.1532704085111618,14,38,2881,4.98438024520874,-5.99759578704834,
SUNUSDT-ZRXUSDT,08/02-10/31,23.08979606628418,0.12660625576972961,6,3.848299264907837,4,8,2881,16.009063720703125,-0.17454487085342407,
AFCUSDT-CITYUSDT,08/02-10/31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,division by zero
RSS3USDT-XAVAUSDT,08/02-10/31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,division by zero
MOVRUSDT-TRVLUSDT,09/01-11/30,-5.364928245544434,0.6466455459594727,10,-0.5364928245544434,5,15,2881,3.5666663646698,-6.379655361175537,
CAKEUSDT-CTCUSDT,09/01-11/30,44.391700744628906,7.153084754943848,31,1.431990385055542,19,43,2881,12.366984367370605,-9.030580520629883,
AGLAUSDT-SALDUSDT,09/01-11/30,1.0983599424362183,0.5512526035308838,5,0.21967199444770813,2,8,2881,4.250326633453369,-2.707617998123169,
DOGEUSDC-GODSUSDT,09/01-11/30,-0.15380442142486572,0.10737692564725876,4,-0.03845110535621643,2,6,2881,0.7004584074020386,-1.2092479467391968,
LUNCUSDT-RVNUSDT,09/01-11/30,42.390716552734375,2.544569969177246,27,1.5700265169143677,18,36,2881,14.48188304901123,-4.129478454589844,
AGLDUSDT-PENDLEUSDT,09/01-11/30,-0.49260205030441284,0.06678208708763123,4,-0.12315051257610321,1,7,2881,2.4018213748931885,-2.005420446395874,
ETHWUSDT-RPLUSDT,09/01-11/30,4.602086067199707,0.5167055130004883,6,0.7670143246650696,4,8,2881,3.4364521503448486,-2.5024614334106445,
ADAEUR-LDOUSDT,09/01-11/30,-2.957737684249878,1.4927878379821777,23,-0.12859728932380676,7,39,2881,4.742731094360352,-1.644808292388916,
HFTUSDC-HFTUSDT,09/01-11/30,-0.9411870241165161,0.5283411145210266,25,-0.03764748200774193,10,40,2881,0.2630970776081085,-0.352420449256897,
NFTUSDT-XECUSDT,09/01-11/30,1.6518803834915161,0.0314326211810112,2,0.8259401917457581,1,3,2881,1.6802176237106323,-0.011984623968601227,
AGLDUSDT-ICXUSDT,09/01-11/30,-4.923311233520508,0.11739051342010498,5,-0.9846622347831726,2,8,2881,2.3426265716552734,-5.430546760559082,
ETHWUSDT-TRVLUSDT,09/01-11/30,0.9251795411109924,0.7550392746925354,8,0.11564744263887405,4,12,2881,6.682614326477051,-7.415380954742432,
ADAEUR-LDOUSDC,09/01-11/30,-2.1001453399658203,1.5754666328430176,24,-0.08750605583190918,9,39,2881,5.245210647583008,-1.7541890144348145,
JSTUSDT-MVLUSDT,09/01-11/30,14.223274230957031,0.5818876028060913,9,1.5803637504577637,4,14,2881,14.317215919494629,-1.915893316268921,
LADYSUSDT-SHIBUSDC,09/01-11/30,-0.8987067937850952,0.5223016738891602,25,-0.03594827279448509,15,35,2881,1.5977668762207031,-1.485571026802063,
CITYUSDT-OASUSDT,09/01-11/30,19.648160934448242,0.255758672952652,15,1.3098773956298828,7,23,2881,5.631680488586426,-0.06048427149653435,
BELUSDT-USTCUSDT,09/01-11/30,0.7969164848327637,0.33084094524383545,26,0.030650634318590164,15,37,2881,2.860424280166626,-3.5169475078582764,
ADAUSDT-LOOKSUSDT,09/01-11/30,-3.6409544944763184,1.0387139320373535,18,-0.20227524638175964,8,28,2881,1.4635529518127441,-3.7739267349243164,
DOGEEUR-DYDXUSDT,09/01-11/30,2.923163414001465,0.12053374946117401,2,1.4615817070007324,2,2,2881,1.5708779096603394,-0.03529171645641327,
LADYSUSDT-SHIBUSDT,09/01-11/30,0.36190497875213623,0.49232643842697144,24,0.015079374425113201,15,33,2881,1.6351076364517212,-1.4432202577590942,
LDOUSDT-SFUNDUSDT,09/01-11/30,2.3888039588928223,0.9162613153457642,13,0.18375414609909058,6,20,2881,4.094789981842041,-1.799190640449524,
KAVAUSDT-VELOUSDT,09/01-11/30,-6.002194404602051,0.5925185680389404,11,-0.5456540584564209,7,15,2881,2.3966739177703857,-7.093367576599121,
ADAUSDC-LOOKSUSDT,09/01-11/30,-4.651196002960205,1.0671052932739258,19,-0.24479979276657104,9,29,2881,1.6272799968719482,-3.727653980255127,
GSTUSDT-MVUSDT,09/01-11/30,-2.1421191692352295,0.04973376914858818,4,-0.5355297923088074,2,6,2881,0.826824963092804,-3.2265350818634033,
LDOUSDC-SFUNDUSDT,09/01-11/30,4.4845075607299805,1.035937786102295,15,0.298967182636261,9,21,2881,3.9574761390686035,-1.397596001625061,
OMGUSDT-XRPEUR,09/01-11/30,-6.76621675491333,0.5649987459182739,12,-0.5638514161109924,7,17,2881,10.28624153137207,-12.899063110351562,
SOLOUSDT-TELUSDT,09/01-11/30,5.897520065307617,0.0780802071094513,3,1.9658399820327759,3,3,2881,5.651816368103027,-0.015509134158492088,
ONEUSDT-WAVESUSDT,09/01-11/30,2.946394443511963,1.7493177652359009,24,0.12276643514633179,11,37,2881,6.503053188323975,-2.7762749195098877,
JUVUSDT-KAVAUSDT,09/01-11/30,17.82403564453125,1.380518913269043,11,1.6203669309616089,6,16,2881,21.22654151916504,-7.327115058898926,
AVAUSDT-ERTHAUSDT,09/01-11/30,-7.9600443840026855,1.3587098121643066,24,-0.33166852593421936,10,38,2881,9.501688957214355,-10.597723960876465,
BATUSDT-ICXUSDT,09/01-11/30,-6.52713680267334,0.4497610926628113,14,-0.4662240445613861,8,20,2881,1.1952913999557495,-4.850133419036865,
DAIUSDT-USDCUSDT,09/01-11/30,93.70780181884766,0.9329285621643066,10,9.370779991149902,4,16,2881,76.25321197509766,-9.30072021484375,
UMAUSDT-WAVESUSDT,09/01-11/30,0.4576647877693176,0.05611078068614006,6,0.0762774646282196,6,6,2881,0.18002131581306458,-0.011247885413467884,
FLOWUSDT-ROSEUSDT,09/01-11/30,0.9491299390792847,0.0302179753780365,2,0.47456496953964233,1,3,2881,1.4277279376983643,-0.4625864028930664,
DOGEUSDT-GODSUSDT,09/01-11/30,-0.5450716018676758,0.09970131516456604,3,-0.1816905289888382,2,4,2881,0.6294538378715515,-1.2541338205337524,
LUNCUSDC-RVNUSDT,09/01-11/30,-5.706140995025635,2.3182454109191895,34,-0.16782768070697784,15,53,2881,11.16479206085205,-20.474191665649414,
BTCDAI-BTCUSDT,10/01-12/30,4.611843109130859,1.992400050163269,24,0.19216012954711914,14,34,2881,3.4523396492004395,-1.8138008117675781,
CYBERUSDT-MASKUSDT,10/01-12/30,6.215233325958252,0.762536346912384,21,0.29596349596977234,16,26,2881,2.6847379207611084,-2.8620617389678955,
FILUSDC-WAVESUSDT,10/01-12/30,4.268896579742432,0.9208926558494568,28,0.15246059000492096,18,38,2881,4.988368988037109,-3.457719564437866,
COREUSDT-WWYUSDT,10/01-12/30,-0.7719411849975586,0.46834003925323486,17,-0.045408304780721664,11,23,2881,1.2240288257598877,-2.445791721343994,
IDUSDT-LRCUSDT,10/01-12/30,0.9214254021644592,0.06721994280815125,3,0.30714181065559387,3,3,2881,0.4334340989589691,-0.015709612518548965,
MVUSDT-ZILUSDT,10/01-12/30,-5.144528388977051,0.3691936433315277,5,-1.0289056301116943,2,8,2881,2.2041115760803223,-3.8426218032836914,
CHZUSDT-KSMUSDT,10/01-12/30,9.235665321350098,1.3646599054336548,18,0.5130925178527832,10,26,2881,5.065282344818115,-2.7008256912231445,
LUNCUSDC-LUNCUSDT,10/01-12/30,6.694308757781982,3.951253652572632,38,0.17616601288318634,21,55,2881,4.001538276672363,-1.2458255290985107,
BTCDAI-BTCUSDC,10/01-12/30,3.972644329071045,1.9083212614059448,23,0.1727236658334732,13,33,2881,3.4586331844329834,-1.7845841646194458,
ETCUSDT-KDAUSDT,10/01-12/30,-2.7790474891662598,1.8082151412963867,29,-0.09582922607660294,16,42,2881,3.922856330871582,-4.351416110992432,
FILUSDT-WAVESUSDT,10/01-12/30,4.162830829620361,1.1214172840118408,31,0.1342848688364029,20,42,2881,4.494197845458984,-3.4363486766815186,
CRVUSDT-VRAUSDT,10/01-12/30,0.0,0.0,0,0.0,0,0,2881,0.0,0.0,
1INCHUSDT-NYMUSDT,10/01-12/30,-1.7488478422164917,0.10335811972618103,2,-0.8744239211082458,1,3,2881,0.6821704506874084,-2.3786978721618652,
MVUSDT-TONUSDT,10/01-12/30,3.738304376602173,0.4096934199333191,5,0.7476608753204346,2,8,2881,7.622661590576172,-4.064315319061279,
HBARUSDT-SCRTUSDT,10/01-12/30,13.957769393920898,2.7747888565063477,30,0.46525898575782776,21,39,2881,3.8866963386535645,-3.486597776412964,
ETHDAI-STETHUSDT,10/01-12/30,8.485209465026855,1.1931694746017456,32,0.26516279578208923,17,47,2881,2.7776691913604736,-2.82661771774292,
CYBERUSDT-QTUMUSDT,10/01-12/30,3.3497214317321777,0.6893973350524902,19,0.17630112171173096,10,28,2881,3.2419469356536865,-2.779771566390991,
FILUSDT-SANDUSDT,10/01-12/30,2.696049213409424,0.9152342677116394,20,0.1348024606704712,12,28,2881,2.3121721744537354,-1.4999192953109741,
FLOWUSDT-NEXOUSDT,10/01-12/30,-2.132627248764038,0.7172113656997681,16,-0.13328920304775238,7,25,2881,1.4918943643569946,-1.5328314304351807,
SANDUSDC-WAVESUSDT,10/01-12/30,6.007719039916992,2.201756238937378,21,0.28608185052871704,13,29,2881,2.3540680408477783,-2.1851730346679688,
DOGEUSDC-SCRTUSDT,10/01-12/30,8.89887523651123,0.1991654336452484,3,2.966291666030884,2,4,2881,9.626396179199219,-1.113953709602356,
ACHUSDT-SANDUSDT,10/01-12/30,1.4083759784698486,0.05851469188928604,3,0.469458669424057,2,4,2881,1.5126265287399292,-0.9807870984077454,
GMXUSDT-WAVESUSDT,10/01-12/30,4.668112754821777,0.30596238374710083,19,0.24569015204906464,14,24,2881,2.8069491386413574,-0.33106890320777893,
CYBERUSDT-LRCUSDT,10/01-12/30,4.118429183959961,0.9289199113845825,20,0.2059214562177658,13,27,2881,2.133894443511963,-3.5341989994049072,
JUVUSDT-OPUSDT,10/01-12/30,9.231414794921875,0.07091999053955078,4,2.3078536987304688,3,5,2881,8.723221778869629,-0.6123257875442505,
STGUSDT-XTZUSDT,10/01-12/30,-6.2239274978637695,0.0897316038608551,4,-1.5559818744659424,1,7,2881,0.21782933175563812,-4.004250526428223,
SANDUSDT-WAVESUSDT,10/01-12/30,5.87477970123291,2.1299757957458496,20,0.29373899102211,12,28,2881,2.9809200763702393,-2.0031514167785645,
DOGEUSDT-SCRTUSDT,10/01-12/30,9.07332706451416,0.20330046117305756,3,3.024442434310913,2,4,2881,9.72485637664795,-1.0409775972366333,
CHRPUSDT-ICPUSDT,10/01-12/30,-0.7587827444076538,0.05867902189493179,4,-0.18969568610191345,2,6,2881,0.42047789692878723,-0.784538745880127,
GMXUSDT-OMGUSDT,10/01-12/30,-0.5615296363830566,0.013666443526744843,3,-0.18717654049396515,1,5,2881,0.136935293674469,-0.38233307003974915,
FXSUSDT-SCRTUSDT,10/01-12/30,14.670181274414062,2.240436553955078,29,0.5058683156967163,14,44,2881,5.176673412322998,-2.1568374633789062,
JUVUSDT-OPUSDC,10/01-12/30,9.225998878479004,0.07064761221408844,4,2.306499719619751,3,5,2881,8.710152626037598,-0.5931779146194458,
AVAUSDT-CHZUSDC,10/01-12/30,8.929990768432617,1.245930790901184,16,0.5581244230270386,11,21,2881,6.872417449951172,-6.631050109863281,
BICOUSDT-VRAUSDT,10/01-12/30,4.9812517166137695,0.2573987543582916,4,1.2453129291534424,4,4,2881,2.19037127494812,-0.07022981345653534,
DOGEUSDC-NEXOUSDT,10/01-12/30,-4.116042613983154,0.3094039261341095,4,-1.0290106534957886,1,7,2881,2.477250814437866,-3.443234920501709,
CHRPUSDT-GRTUSDT,10/01-12/30,2.755741596221924,0.29872414469718933,18,0.1530967503786087,11,25,2881,2.267350435256958,-1.310516357421875,
RPLUSDT-SANDUSDC,10/01-12/30,0.17783403396606445,0.12846271693706512,4,0.04445850849151611,2,6,2881,2.5535852909088135,-2.587308406829834,
AXSUSDT-NEXOUSDT,10/01-12/30,0.668633222579956,0.4208190143108368,18,0.03714628890156746,11,25,2881,1.067434549331665,-0.8898662328720093,
LUNAUSDT-MOVRUSDT,10/01-12/30,-2.0067811012268066,0.1989298164844513,10,-0.20067811012268066,5,15,2881,1.099933385848999,-1.4206929206848145,
AVAUSDT-CHZUSDT,10/01-12/30,6.0086259841918945,1.008428692817688,14,0.4291875660419464,7,21,2881,6.640727519989014,-6.745733737945557,
ENJUSDT-MANAUSDC,10/01-12/30,-2.5408005714416504,0.9509666562080383,25,-0.1016320213675499,11,39,2881,3.693915605545044,-4.850296974182129,
DOGEUSDT-NEXOUSDT,10/01-12/30,-1.5837416648864746,0.3792673349380493,5,-0.31674832105636597,2,8,2881,2.750575304031372,-3.194826602935791,
MVLUSDT-ZILUSDT,10/01-12/30,2.2113168239593506,0.572218656539917,20,0.11056584119796753,13,27,2881,4.43565034866333,-3.57297945022583,
RPLUSDT-WAVESUSDT,10/01-12/30,-8.649669647216797,0.9157735109329224,22,-0.39316681027412415,9,35,2881,2.7136921882629395,-6.650969982147217,
ICPUSDC-NEXOUSDT,10/01-12/30,-2.8790314197540283,0.3256043493747711,3,-0.9596771597862244,0,6,2881,0.0,-1.6230398416519165,
CITYUSDT-PERPUSDT,10/01-12/30,1.9008100032806396,0.19817009568214417,5,0.38016200065612793,3,7,2881,5.850006580352783,-5.158892631530762,
ICXUSDT-PENDLEUSDT,10/01-12/30,6.923426628112793,0.45927655696868896,21,0.3296869695186615,12,30,2881,2.372795343399048,-2.489405393600464,
ENJUSDT-MANAUSDT,10/01-12/30,-1.956050157546997,0.9348452091217041,24,-0.08150208741426468,12,36,2881,3.6852188110351562,-4.767393112182617,
DOGEEUR-NEXOUSDT,10/01-12/30,-4.941804885864258,0.31714928150177,4,-1.2354512214660645,1,7,2881,1.2813540697097778,-2.7154386043548584,
