pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,0.8121715784072876,0.02655908465385437,2,0.4060857892036438,2,2,2881,0.4565959870815277,-0.00760294497013092,
SNXUSDT-SOLOUSDT,08/02-10/31,0.33425456285476685,0.022539107128977776,2,0.16712728142738342,1,3,2881,0.66108238697052,-0.31550776958465576,
INTERUSDT-QTUMUSDT,08/02-10/31,-0.06584695726633072,0.06275437772274017,6,-0.010974492877721786,0,12,2881,0.0,-0.011503809131681919,
INTERUSDT-XEMUSDT,08/02-10/31,-0.12278762459754944,0.07222321629524231,7,-0.01754109002649784,0,14,2881,0.0,-0.054360631853342056,
CITYUSDT-DOTUSDC,08/02-10/31,1.6342661380767822,0.06629079580307007,5,0.3268532156944275,3,7,2881,1.744491457939148,-0.07866507768630981,
SUSHIUSDT-UMAUSDT,08/02-10/31,-5.163017749786377,0.09205932915210724,3,-1.721005916595459,0,6,2881,0.0,-4.88386869430542,
CELOUSDT-ZRXUSDT,08/02-10/31,2.7158758640289307,0.03006267547607422,1,2.7158758640289307,1,1,2881,2.7316954135894775,-0.015819648280739784,
RSS3USDT-SCRTUSDT,08/02-10/31,-6.4877777099609375,0.20070503652095795,5,-1.2975555658340454,2,8,2881,2.3564035892486572,-6.442600250244141,
BATUSDT-PEOPLEUSDT,08/02-10/31,-2.542051076889038,0.1516934037208557,9,-0.2824501097202301,4,14,2881,0.6974501609802246,-1.8978052139282227,
ALGOUSDT-WAXPUSDT,08/02-10/31,0.0,0.0,0,0.0,0,0,2881,0.0,0.0,
ROSEUSDT-WAXPUSDT,08/02-10/31,0.3660506308078766,0.04508877545595169,2,0.1830253154039383,2,2,2881,0.3246056139469147,-0.016783948987722397,
LTCBTC-RVNUSDT,08/02-10/31,2.708120822906494,0.2126779407262802,4,0.6770302057266235,3,5,2881,2.8814327716827393,-0.4199730455875397,
TIMEUSDT-ZENUSDT,08/02-10/31,-1.196740984916687,0.16125178337097168,14,-0.08548150211572647,4,24,2881,1.676559329032898,-1.2099425792694092,
INTERUSDT-XRPUSDC,08/02-10/31,3.3904640674591064,0.0979485735297203,10,0.3390464186668396,5,15,2881,2.690232276916504,-0.06207038089632988,
INTERUSDT-ZILUSDT,08/02-10/31,0.0731794461607933,0.07002196460962296,6,0.012196574360132217,2,10,2881,0.12812472879886627,-0.010790116153657436,
INTERUSDT-WAVESUSDT,08/02-10/31,0.3197409510612488,0.06321501731872559,6,0.05329015851020813,2,10,2881,0.2293478399515152,-0.03542343154549599,
CITYUSDT-DOTUSDT,08/02-10/31,1.5734145641326904,0.06682787835597992,5,0.31468290090560913,2,8,2881,1.744491457939148,-0.08677316457033157,
HFTUSDT-PSGUSDT,08/02-10/31,-2.28763484954834,0.4652547240257263,11,-0.20796680450439453,5,17,2881,1.034302830696106,-1.2695915699005127,
HFTUSDC-MOVRUSDT,08/02-10/31,-0.16801607608795166,0.13290837407112122,5,-0.03360321372747421,3,7,2881,0.6019080281257629,-1.201075792312622,
RSS3USDT-XTZUSDT,08/02-10/31,12.169461250305176,0.3051191568374634,5,2.433892250061035,2,8,2881,14.958142280578613,-1.9732158184051514,
FORTUSDT-ICPUSDT,08/02-10/31,-7.209352493286133,0.4339185357093811,20,-0.3604676127433777,10,30,2881,5.547260284423828,-7.861912250518799,
ALGOUSDT-ROSEUSDT,08/02-10/31,-0.002028733491897583,0.03839525952935219,5,-0.0004057466867379844,2,8,2881,0.6959572434425354,-0.6711464524269104,
WAXPUSDT-ZILUSDT,08/02-10/31,0.10412842035293579,0.003716489765793085,1,0.10412842035293579,1,1,2881,0.10603519529104233,-0.0019067750545218587,
RACAUSDT-VPADUSDT,08/02-10/31,-0.31148600578308105,0.014976977370679379,2,-0.15574300289154053,0,4,2881,0.0,-0.30218374729156494,
ETHUSDC-ETHUSDT,08/02-10/31,-0.06539297103881836,0.08668825030326843,1,-0.06539297103881836,0,2,2881,0.0,-0.04306432604789734,
INTERUSDT-XRPUSDT,08/02-10/31,3.2971267700195312,0.09779782593250275,10,0.3297126889228821,5,15,2881,2.623495578765869,-0.03779947757720947,
INTERUSDT-LTCUSDC,08/02-10/31,1.745295763015747,0.08649584650993347,6,0.2908826172351837,4,8,2881,1.8228548765182495,-0.04367835447192192,
INTERUSDT-USTCUSDT,08/02-10/31,-0.027576545253396034,0.055720262229442596,4,-0.0068941363133490086,2,6,2881,0.015605912543833256,-0.011759142391383648,
CITYUSDT-JUVUSDT,08/02-10/31,4.661284446716309,0.04995723441243172,5,0.9322568774223328,2,8,2881,2.9586341381073,-0.008524110540747643,
HFTUSDC-PSGUSDT,08/02-10/31,0.26746463775634766,0.3196359872817993,10,0.026746463030576706,5,15,2881,0.5572180151939392,-0.7660031318664551,
HFTUSDT-MOVRUSDT,08/02-10/31,2.503885507583618,0.24046508967876434,6,0.4173142611980438,5,7,2881,2.1048882007598877,-1.9617501497268677,
RSS3USDT-RVNUSDT,08/02-10/31,12.16939926147461,0.5528546571731567,12,1.014116644859314,7,17,2881,15.305890083312988,-6.269296646118164,
FORTUSDT-ICPUSDC,08/02-10/31,-4.789704322814941,0.4619905352592468,21,-0.22808115184307098,9,33,2881,5.834641933441162,-7.910719394683838,
