s1,s2,reason
DOGEUSDT,ETHUSDC,low_correlation_0.28
DOGEUSDC,ETHUSDC,low_correlation_0.28
DOGEUSDT,ETHUSDT,low_correlation_0.29
DOGEUSDC,ETHUSDT,low_correlation_0.29
DOGEUSDC,STETHUSDT,low_correlation_0.29
DOGEUSDT,STETHUSDT,low_correlation_0.29
ETHEUR,LINKUSDC,low_correlation_0.38
ETHEUR,LINKUSDT,low_correlation_0.38
DOGEEUR,ETHUSDC,low_correlation_0.27
DOGEUSDC,ETHEUR,low_correlation_0.14
DOGEUSDT,ETHEUR,low_correlation_0.14
DOGEEUR,ETHUSDT,low_correlation_0.27
DOGEEUR,ETHEUR,low_correlation_0.14
DOGEEUR,STETHUSDT,low_correlation_0.28
ETHUSDT,SHIBUSDC,low_correlation_0.35
ETHUSDT,YFIUSDT,low_correlation_0.39
ETHUSDC,SHIBUSDC,low_correlation_0.34
STETHUSDT,YFIUSDT,low_correlation_0.39
ETHUSDT,SHIBUSDT,low_correlation_0.35
ETHUSDC,SHIBUSDT,low_correlation_0.34
SHIBUSDC,STETHUSDT,low_correlation_0.35
ETHUSDC,YFIUSDT,low_correlation_0.39
ADAUSDC,XECUSDT,low_correlation_0.50
ADAUSDT,XECUSDT,low_correlation_0.50
ETHUSDT,PEPEUSDT,low_correlation_0.42
SHIBUSDT,STETHUSDT,low_correlation_0.35
ETHUSDC,PEPEUSDT,low_correlation_0.42
ARBUSDT,OPUSDT,low_correlation_0.29
ARBUSDC,OPUSDT,low_correlation_0.29
ARBUSDT,OPUSDC,low_correlation_0.29
PEPEUSDT,STETHUSDT,low_correlation_0.42
ARBUSDC,OPUSDC,low_correlation_0.29
ADAUSDC,ETHUSDT,low_correlation_0.35
ADAUSDC,ETHUSDC,low_correlation_0.35
ADAUSDT,ETHUSDT,low_correlation_0.35
ADAUSDT,ETHUSDC,low_correlation_0.35
ADAEUR,XECUSDT,low_correlation_0.49
ETHEUR,SHIBUSDC,low_correlation_0.21
ETHEUR,YFIUSDT,low_correlation_0.26
ADAUSDC,STETHUSDT,low_correlation_0.35
ADAUSDT,STETHUSDT,low_correlation_0.35
ETHEUR,SHIBUSDT,low_correlation_0.21
ETHEUR,PEPEUSDT,low_correlation_0.30
PEPEUSDT,RDNTUSDT,low_correlation_0.05
BEAMUSDT,ONEUSDT,low_correlation_0.29
ETHUSDT,FLOKIUSDT,low_correlation_0.31
ETHUSDT,SNXUSDT,low_correlation_0.43
ETHUSDC,SNXUSDT,low_correlation_0.43
SNXUSDT,STETHUSDT,low_correlation_0.43
ETHUSDC,FLOKIUSDT,low_correlation_0.30
FLOKIUSDT,STETHUSDT,low_correlation_0.31
ETHEUR,SNXUSDT,low_correlation_0.29
ADAEUR,ETHUSDT,low_correlation_0.34
ADAEUR,ETHUSDC,low_correlation_0.34
FLOKIUSDT,RDNTUSDT,low_correlation_0.08
ADAUSDC,ETHEUR,low_correlation_0.21
ADAUSDT,ETHEUR,low_correlation_0.21
ADAEUR,STETHUSDT,low_correlation_0.34
DYDXUSDT,RDNTUSDT,low_correlation_0.05
FLOWUSDT,KDAUSDT,low_correlation_0.43
ETHEUR,LTCEUR,low_correlation_0.37
ADAEUR,ETHEUR,low_correlation_0.21
ETHEUR,LTCUSDC,low_correlation_0.36
STETHUSDT,XRPUSDC,low_correlation_0.40
ETHUSDT,XRPUSDC,low_correlation_0.40
STETHUSDT,XRPUSDT,low_correlation_0.40
ETHUSDT,XRPUSDT,low_correlation_0.40
ETHUSDC,XRPUSDC,low_correlation_0.39
ETHEUR,LTCUSDT,low_correlation_0.36
ETHUSDC,XRPUSDT,low_correlation_0.39
ETHEUR,FLOKIUSDT,low_correlation_0.17
METHUSDT,SHIBUSDC,low_correlation_0.32
AVAXUSDT,KSMUSDT,low_correlation_0.42
AVAXUSDC,KSMUSDT,low_correlation_0.42
METHUSDT,SHIBUSDT,low_correlation_0.32
METHUSDT,YFIUSDT,low_correlation_0.37
PENDLEUSDT,STETHUSDT,low_correlation_0.28
ETHEUR,PENDLEUSDT,low_correlation_0.39
ETHEUR,XRPUSDC,low_correlation_0.25
ETHEUR,XRPUSDT,low_correlation_0.25
CYBERUSDT,ZILUSDT,low_correlation_0.19
AVAXUSDC,INJUSDT,low_correlation_0.39
KDAUSDT,OMGUSDT,low_correlation_0.39
AVAXUSDT,INJUSDT,low_correlation_0.39
DOGEUSDC,XECUSDT,low_correlation_0.37
BTCUSDC,DOGEUSDC,low_correlation_-0.46
BTCUSDC,DOGEUSDT,low_correlation_-0.46
BTCUSDC,DOGEEUR,low_correlation_-0.44
DOGEUSDT,XECUSDT,low_correlation_0.37
METHUSDT,PEPEUSDT,low_correlation_0.40
ETHUSDT,RVNUSDT,low_correlation_0.29
ETHEUR,XRPEUR,low_correlation_0.26
DOGEUSDC,METHUSDT,low_correlation_0.26
BTCUSDT,DOGEUSDC,low_correlation_-0.46
BTCUSDT,DOGEUSDT,low_correlation_-0.46
BTCUSDT,DOGEEUR,low_correlation_-0.44
ETHUSDT,PENDLEUSDT,low_correlation_0.28
ETHUSDC,RVNUSDT,low_correlation_0.29
DOGEUSDT,METHUSDT,low_correlation_0.25
RVNUSDT,STETHUSDT,low_correlation_0.30
AVAXUSDC,TIAUSDT,low_correlation_-0.40
ETHUSDC,PENDLEUSDT,low_correlation_0.29
AVAXUSDT,TIAUSDT,low_correlation_-0.40
STETHUSDT,XRPEUR,low_correlation_0.40
BTCUSDC,STETHUSDT,low_correlation_0.35
LINKUSDC,METHUSDT,low_correlation_0.48
FLOKIUSDT,METHUSDT,low_correlation_0.27
APEUSDT,GMXUSDT,low_correlation_-0.11
BTCUSDC,ETHUSDT,low_correlation_0.35
LINKUSDT,METHUSDT,low_correlation_0.48
APEUSDC,GMXUSDT,low_correlation_-0.11
BTCUSDT,STETHUSDT,low_correlation_0.35
BTCUSDC,ETHUSDC,low_correlation_0.36
LINKUSDT,RDNTUSDT,low_correlation_0.14
BTCUSDT,ETHUSDT,low_correlation_0.35
MASKUSDT,YFIUSDT,low_correlation_0.11
BTCEUR,DOGEEUR,low_correlation_-0.52
ETHUSDT,XRPEUR,low_correlation_0.40
ETHEUR,RVNUSDT,low_correlation_0.15
BTCUSDT,ETHUSDC,low_correlation_0.36
LINKUSDC,RDNTUSDT,low_correlation_0.14
RDNTUSDT,STETHUSDT,low_correlation_0.17
ETHUSDC,XRPEUR,low_correlation_0.39
XECUSDT,YFIUSDT,low_correlation_0.35
ETHUSDT,RDNTUSDT,low_correlation_0.17
FLOKIUSDT,XECUSDT,low_correlation_0.42
ANKRUSDT,ETHEUR,low_correlation_0.08
ANKRUSDT,KDAUSDT,low_correlation_0.27
ANKRUSDT,ETHUSDT,low_correlation_0.21
ANKRUSDT,ETHUSDC,low_correlation_0.21
DOGEEUR,METHUSDT,low_correlation_0.25
AVAXUSDC,XAVAUSDT,low_correlation_-0.30
AVAXUSDT,XAVAUSDT,low_correlation_-0.30
ETHUSDC,RDNTUSDT,low_correlation_0.17
BTCUSDC,ETHEUR,low_correlation_0.48
ANKRUSDT,STETHUSDT,low_correlation_0.21
ETHEUR,GMXUSDT,low_correlation_0.34
ETHUSDT,LUNAUSDT,low_correlation_0.19
LTCUSDC,RDNTUSDT,low_correlation_-0.04
ETHUSDC,LUNAUSDT,low_correlation_0.19
BTCUSDT,ETHEUR,low_correlation_0.48
DOGEEUR,XECUSDT,low_correlation_0.35
ETHUSDT,LUNCUSDT,low_correlation_0.21
AAVEUSDT,RDNTUSDT,low_correlation_0.39
LTCUSDT,RDNTUSDT,low_correlation_-0.04
ETHUSDC,LUNCUSDT,low_correlation_0.21
LUNAUSDT,STETHUSDT,low_correlation_0.19
DOGEEUR,WBTCUSDT,low_correlation_-0.45
APEUSDT,ETHUSDT,low_correlation_0.25
STETHUSDT,WBTCUSDT,low_correlation_0.35
FLOKIUSDT,MASKUSDT,low_correlation_0.01
DOGEUSDC,WBTCUSDT,low_correlation_-0.47
XECUSDT,XRPEUR,low_correlation_0.50
LUNCUSDT,STETHUSDT,low_correlation_0.21
DOGEUSDT,WBTCUSDT,low_correlation_-0.47
APEUSDT,ETHUSDC,low_correlation_0.25
APEUSDT,STETHUSDT,low_correlation_0.25
GMXUSDT,STETHUSDT,low_correlation_0.28
ALGOUSDT,FILUSDC,low_correlation_0.21
APEUSDC,ETHUSDT,low_correlation_0.25
FILUSDC,FLOWUSDT,low_correlation_0.28
APEUSDC,STETHUSDT,low_correlation_0.25
ALGOUSDT,FILUSDT,low_correlation_0.21
ETHUSDT,GMXUSDT,low_correlation_0.28
ETHUSDC,GMXUSDT,low_correlation_0.28
MASKUSDT,QTUMUSDT,low_correlation_0.10
ETHUSDT,WBTCUSDT,low_correlation_0.35
DYDXUSDT,ETHUSDC,low_correlation_0.31
ORDIUSDT,WLDUSDC,low_correlation_0.11
APEUSDC,ETHUSDC,low_correlation_0.25
ETHEUR,RDNTUSDT,low_correlation_0.19
BTCEUR,DOGEUSDC,low_correlation_-0.53
DYDXUSDT,ETHUSDT,low_correlation_0.31
LUNAUSDT,RDNTUSDT,low_correlation_-0.15
FILUSDT,FLOWUSDT,low_correlation_0.28
ORDIUSDT,WLDUSDT,low_correlation_0.11
BTCEUR,DOGEUSDT,low_correlation_-0.54
ADAEUR,BTCUSDC,low_correlation_-0.44
ETHUSDC,WBTCUSDT,low_correlation_0.36
