s1,s2,reason
GALAUSDT,SHIBUSDT,low_correlation_0.46
MANAUSDT,SHIBUSDT,low_correlation_0.43
MANAUSDC,SHIBUSDT,low_correlation_0.43
BNBUSDT,GALAUSDT,low_correlation_0.47
ATOMUSDT,SOLUSDT,low_correlation_0.19
ETHUSDC,GALAUSDT,low_correlation_0.42
BNBUSDT,MANAUSDT,low_correlation_0.45
ATOMUSDT,SOLUSDC,low_correlation_0.19
ETHUSDT,GALAUSDT,low_correlation_0.42
ETHUSDT,MANAUSDT,low_correlation_0.32
MANAUSDT,SOLUSDT,low_correlation_0.27
DGBUSDT,MANAUSDT,low_correlation_0.34
ETHUSDC,MANAUSDT,low_correlation_0.32
MANAUSDT,SOLUSDC,low_correlation_0.27
GALAUSDT,SOLUSDT,low_correlation_0.35
GALAUSDT,SOLUSDC,low_correlation_0.35
BNBUSDT,MANAUSDC,low_correlation_0.45
BNBUSDT,XRPUSDT,low_correlation_0.43
MANAUSDC,SOLUSDC,low_correlation_0.28
COMPUSDT,ONEUSDT,low_correlation_0.33
BNBUSDT,XRPUSDC,low_correlation_0.42
MANAUSDC,SOLUSDT,low_correlation_0.28
ATOMUSDT,ETHUSDT,low_correlation_0.19
DGBUSDT,MANAUSDC,low_correlation_0.35
ATOMUSDT,ETHUSDC,low_correlation_0.19
MANAUSDT,STETHUSDT,low_correlation_0.32
SHIBUSDT,XRPUSDT,low_correlation_0.42
DGBUSDT,GALAUSDT,low_correlation_0.44
GALAUSDT,STETHUSDT,low_correlation_0.42
ETHUSDC,MANAUSDC,low_correlation_0.33
ETHUSDT,MANAUSDC,low_correlation_0.33
ICXUSDT,MANAUSDT,low_correlation_0.43
SHIBUSDT,XRPUSDC,low_correlation_0.42
GALAUSDT,LRCUSDT,low_correlation_0.48
ATOMUSDT,ENJUSDT,low_correlation_0.49
ATOMUSDT,BATUSDT,low_correlation_0.46
LRCUSDT,MANAUSDT,low_correlation_0.37
DOGEUSDT,ONEUSDT,low_correlation_0.18
MANAUSDC,STETHUSDT,low_correlation_0.32
ANKRUSDT,ATOMUSDT,low_correlation_0.42
LINKUSDT,UMAUSDT,low_correlation_0.45
ATOMUSDT,STETHUSDT,low_correlation_0.19
ETHUSDT,XRPUSDT,low_correlation_0.49
1INCHUSDT,ATOMUSDT,low_correlation_0.47
ETHUSDC,XRPUSDT,low_correlation_0.49
ATOMUSDT,COMPUSDT,low_correlation_-0.02
ICXUSDT,MANAUSDC,low_correlation_0.44
ETHUSDC,XRPUSDC,low_correlation_0.49
ETHUSDT,XRPUSDC,low_correlation_0.49
THETAUSDT,UMAUSDT,low_correlation_0.25
LRCUSDT,MANAUSDC,low_correlation_0.38
MANAUSDT,OMGUSDT,low_correlation_0.47
ATOMUSDT,SHIBUSDT,low_correlation_0.31
BNBUSDT,UMAUSDT,low_correlation_0.23
SHIBUSDT,UMAUSDT,low_correlation_0.17
SOLUSDT,UMAUSDT,low_correlation_-0.02
COMPUSDT,HBARUSDT,low_correlation_0.34
COMPUSDT,MANAUSDT,low_correlation_0.07
SOLUSDC,UMAUSDT,low_correlation_-0.02
C98USDT,MANAUSDT,low_correlation_0.44
COMPUSDT,GALAUSDT,low_correlation_0.15
ENJUSDT,UMAUSDT,low_correlation_0.28
CHZUSDT,GALAUSDT,low_correlation_0.49
ATOMUSDT,THETAUSDT,low_correlation_0.47
UMAUSDT,UNIUSDT,low_correlation_0.38
CRVUSDT,GALAUSDT,low_correlation_0.40
ATOMUSDT,NEARUSDT,low_correlation_-0.14
ALGOUSDT,COMPUSDT,low_correlation_0.45
BCHUSDT,MANAUSDT,low_correlation_0.48
DOGEUSDT,MANAUSDT,low_correlation_-0.05
STETHUSDT,XRPUSDT,low_correlation_0.49
CHZUSDT,MANAUSDT,low_correlation_0.39
STETHUSDT,XRPUSDC,low_correlation_0.49
MANAUSDC,OMGUSDT,low_correlation_0.47
DOTUSDC,UMAUSDT,low_correlation_0.29
RVNUSDT,UMAUSDT,low_correlation_0.41
CRVUSDT,MANAUSDT,low_correlation_0.33
COMPUSDT,MANAUSDC,low_correlation_0.07
ATOMUSDT,EGLDUSDT,low_correlation_0.38
EGLDUSDT,UMAUSDT,low_correlation_0.15
DOTUSDT,UMAUSDT,low_correlation_0.28
CHZUSDT,MANAUSDC,low_correlation_0.40
BATUSDT,UMAUSDT,low_correlation_0.25
NEARUSDT,ONEUSDT,low_correlation_0.06
ATOMUSDT,BNBUSDT,low_correlation_0.38
ADAUSDT,ATOMUSDT,low_correlation_0.42
ATOMUSDT,XLMUSDT,low_correlation_0.37
UMAUSDT,XEMUSDT,low_correlation_0.41
AVAXUSDT,UMAUSDT,low_correlation_0.44
AVAXUSDT,NEARUSDT,low_correlation_0.25
ATOMUSDT,OMGUSDT,low_correlation_0.32
ATOMUSDT,DGBUSDT,low_correlation_0.23
DOGEUSDT,LINKUSDT,low_correlation_0.45
ATOMUSDT,XLMUSDC,low_correlation_0.36
ENSUSDT,MANAUSDT,low_correlation_0.45
CRVUSDT,MANAUSDC,low_correlation_0.34
MANAUSDT,SPELLUSDT,low_correlation_0.45
COMPUSDT,WOOUSDT,low_correlation_0.40
AAVEUSDT,ATOMUSDT,low_correlation_0.05
BTCUSDC,UMAUSDT,low_correlation_0.39
BTCUSDT,UMAUSDT,low_correlation_0.39
ANKRUSDT,UMAUSDT,low_correlation_0.19
1INCHUSDT,UMAUSDT,low_correlation_0.23
BCHUSDT,MANAUSDC,low_correlation_0.48
ADAUSDT,UMAUSDT,low_correlation_0.20
C98USDT,MANAUSDC,low_correlation_0.44
DGBUSDT,XRPUSDT,low_correlation_0.49
DOGEUSDT,XRPUSDT,low_correlation_0.07
DGBUSDT,XRPUSDC,low_correlation_0.49
BTCUSDT,FTTUSDT,beta_out_of_range (698.97)
BTCUSDC,FTTUSDT,beta_out_of_range (699.79)
ETHUSDT,LINKUSDT,beta_out_of_range (151.52)
ETHUSDC,LINKUSDT,beta_out_of_range (151.70)
ONEUSDT,SHIBUSDT,beta_out_of_range (7091.21)
ONEUSDT,SOLUSDC,beta_out_of_range (0.00)
BNBUSDT,ONEUSDT,beta_out_of_range (747.04)
ONEUSDT,SOLUSDT,beta_out_of_range (0.00)
DOGEUSDT,SHIBUSDT,beta_out_of_range (5580.84)
ETHUSDT,UNIUSDT,beta_out_of_range (219.38)
ETHUSDC,UNIUSDT,beta_out_of_range (219.63)
ALGOUSDT,ETHUSDT,beta_out_of_range (0.00)
ICPUSDT,ONEUSDT,beta_out_of_range (102.51)
LINKUSDT,RVNUSDT,beta_out_of_range (193.82)
LINKUSDT,XEMUSDT,beta_out_of_range (155.07)
ALGOUSDT,ETHUSDC,beta_out_of_range (0.00)
LTCUSDT,XLMUSDT,beta_out_of_range (466.20)
BTCUSDT,LINKUSDT,beta_out_of_range (1754.27)
BTCUSDC,LINKUSDT,beta_out_of_range (1756.22)
ICPUSDT,RVNUSDT,beta_out_of_range (278.73)
LTCUSDT,XLMUSDC,beta_out_of_range (463.38)
BTCUSDT,GALAUSDT,beta_out_of_range (74886.96)
ADAUSDT,SHIBUSDT,beta_out_of_range (63209.33)
ETHUSDT,ONEUSDT,beta_out_of_range (7818.36)
BTCUSDT,ONEUSDT,beta_out_of_range (122329.02)
LTCUSDC,XLMUSDT,beta_out_of_range (466.15)
ETHUSDC,ONEUSDT,beta_out_of_range (7831.66)
BTCUSDC,ONEUSDT,beta_out_of_range (122482.41)
BTCUSDC,GALAUSDT,beta_out_of_range (75006.18)
LTCUSDC,XLMUSDC,beta_out_of_range (463.36)
ALGOUSDT,STETHUSDT,beta_out_of_range (0.00)
BTCUSDT,LTCUSDT,beta_out_of_range (276.68)
AXSUSDT,ONEUSDT,beta_out_of_range (414.48)
AXSUSDT,GALAUSDT,beta_out_of_range (267.14)
LINKUSDT,SHIBUSDT,beta_out_of_range (609841.74)
QTUMUSDT,RVNUSDT,beta_out_of_range (119.52)
SOLBTC,SOLUSDT,beta_out_of_range (0.00)
SOLBTC,SOLUSDC,beta_out_of_range (0.00)
BNBUSDT,XEMUSDT,beta_out_of_range (1915.18)
BCHUSDT,XLMUSDT,beta_out_of_range (1624.48)
DOTUSDT,RVNUSDT,beta_out_of_range (239.08)
BTCUSDC,LTCUSDT,beta_out_of_range (276.99)
BNBUSDT,XLMUSDT,beta_out_of_range (1134.98)
ETHUSDT,XEMUSDT,beta_out_of_range (24508.25)
BNBUSDT,RVNUSDT,beta_out_of_range (2446.28)
ETHUSDC,XEMUSDT,beta_out_of_range (24534.95)
CRVUSDT,ETHUSDT,beta_out_of_range (0.00)
BNBUSDT,XLMUSDC,beta_out_of_range (1132.88)
BCHUSDT,XLMUSDC,beta_out_of_range (1615.73)
STETHUSDT,UNIUSDT,beta_out_of_range (217.73)
ATOMUSDT,ONEUSDT,beta_out_of_range (147.44)
DOTUSDC,RVNUSDT,beta_out_of_range (238.82)
BTCUSDT,LTCUSDC,beta_out_of_range (276.21)
CRVUSDT,ETHUSDC,beta_out_of_range (0.00)
AVAXUSDT,ONEUSDT,beta_out_of_range (402.31)
ADAUSDT,ETHUSDT,beta_out_of_range (0.00)
BTCUSDC,LTCUSDC,beta_out_of_range (276.54)
ETHUSDC,XLMUSDT,beta_out_of_range (13790.27)
ETHUSDT,HBARUSDT,beta_out_of_range (7456.13)
BTCUSDT,MANAUSDT,beta_out_of_range (7255.34)
1INCHUSDT,ETHUSDT,beta_out_of_range (0.00)
ADAUSDT,ETHUSDC,beta_out_of_range (0.00)
ETHUSDT,XLMUSDT,beta_out_of_range (13777.32)
SANDUSDT,SHIBUSDT,beta_out_of_range (110715.29)
1INCHUSDT,ETHUSDC,beta_out_of_range (0.00)
BTCUSDT,DOTUSDT,beta_out_of_range (1351.50)
ADAUSDT,BTCUSDC,beta_out_of_range (0.00)
ADAUSDT,BTCUSDT,beta_out_of_range (0.00)
ETHUSDC,XLMUSDC,beta_out_of_range (13737.36)
LINKUSDT,YFIUSDT,beta_out_of_range (0.00)
BTCUSDC,MANAUSDT,beta_out_of_range (7266.58)
ETHUSDC,HBARUSDT,beta_out_of_range (7467.28)
BTCUSDC,DOTUSDT,beta_out_of_range (1353.00)
BTCUSDT,HBARUSDT,beta_out_of_range (112840.76)
ETHUSDT,XLMUSDC,beta_out_of_range (13723.86)
BTCUSDC,HBARUSDT,beta_out_of_range (112985.67)
LTCUSDT,XRPUSDT,beta_out_of_range (137.57)
ONEUSDT,STETHUSDT,beta_out_of_range (0.00)
RVNUSDT,SOLUSDT,beta_out_of_range (0.00)
DOTUSDT,XEMUSDT,beta_out_of_range (189.68)
BTCUSDT,DOTUSDC,beta_out_of_range (1349.27)
LTCUSDT,XRPUSDC,beta_out_of_range (137.03)
RVNUSDT,SOLUSDC,beta_out_of_range (0.00)
BTCUSDT,XEMUSDT,beta_out_of_range (281263.74)
SHIBUSDT,SOLUSDT,beta_out_of_range (0.00)
BTCUSDT,UNIUSDT,beta_out_of_range (2425.47)
BTCUSDC,DOTUSDC,beta_out_of_range (1350.87)
BNBUSDT,HBARUSDT,beta_out_of_range (623.95)
SHIBUSDT,SOLUSDC,beta_out_of_range (0.00)
BTCUSDC,UNIUSDT,beta_out_of_range (2427.76)
BTCUSDC,XEMUSDT,beta_out_of_range (281549.50)
ANKRUSDT,SOLUSDT,beta_out_of_range (0.00)
BNBUSDT,SHIBUSDT,beta_out_of_range (12002131.49)
BNBUSDT,DGBUSDT,beta_out_of_range (3908.68)
ANKRUSDT,SOLUSDC,beta_out_of_range (0.00)
DOTUSDC,XEMUSDT,beta_out_of_range (189.50)
ENJUSDT,ETHUSDC,beta_out_of_range (0.00)
SHIBUSDT,UNIUSDT,beta_out_of_range (0.00)
SANDUSDC,SHIBUSDT,beta_out_of_range (110794.00)
ETHUSDT,RVNUSDT,beta_out_of_range (31099.19)
ENJUSDT,ETHUSDT,beta_out_of_range (0.00)
ETHUSDC,RVNUSDT,beta_out_of_range (31130.40)
LTCUSDC,XRPUSDC,beta_out_of_range (137.29)
STETHUSDT,XEMUSDT,beta_out_of_range (24335.55)
LTCUSDC,XRPUSDT,beta_out_of_range (137.82)
LTCUSDT,ONEUSDT,beta_out_of_range (387.60)
AVAXUSDT,RVNUSDT,beta_out_of_range (1121.59)
DOTBTC,DOTUSDT,beta_out_of_range (0.00)
ENJUSDT,SHIBUSDT,beta_out_of_range (83250.96)
ALGOUSDT,BTCUSDT,beta_out_of_range (0.00)
BNBUSDT,ENJUSDT,beta_out_of_range (109.71)
AVAXUSDT,WOOUSDT,beta_out_of_range (120.22)
ETHUSDT,THETAUSDT,beta_out_of_range (593.34)
ALGOUSDT,BTCUSDC,beta_out_of_range (0.00)
DGBUSDT,ETHUSDT,beta_out_of_range (0.00)
DOTBTC,DOTUSDC,beta_out_of_range (0.00)
CRVUSDT,STETHUSDT,beta_out_of_range (0.00)
ETHUSDC,THETAUSDT,beta_out_of_range (593.74)
RVNUSDT,SHIBUSDT,beta_out_of_range (3415.07)
DGBUSDT,ETHUSDC,beta_out_of_range (0.00)
BTCUSDT,SHIBUSDT,beta_out_of_range (1202766752.54)
ALGOBTC,ALGOUSDT,beta_out_of_range (0.00)
SHIBUSDT,THETAUSDT,beta_out_of_range (0.00)
ETHUSDC,SANDUSDT,beta_out_of_range (545.96)
ETHUSDT,SANDUSDT,beta_out_of_range (544.97)
ETHUSDT,SHIBUSDT,beta_out_of_range (129277395.15)
ADAUSDT,STETHUSDT,beta_out_of_range (0.00)
EGLDUSDT,ONEUSDT,beta_out_of_range (730.18)
BTCUSDC,SHIBUSDT,beta_out_of_range (1202259501.69)
ALGOUSDT,YFIUSDT,beta_out_of_range (0.00)
ICPUSDT,XEMUSDT,beta_out_of_range (218.62)
ETHUSDC,SHIBUSDT,beta_out_of_range (129370856.32)
STETHUSDT,XLMUSDT,beta_out_of_range (13680.81)
1INCHUSDT,STETHUSDT,beta_out_of_range (0.00)
FTTUSDT,ONEUSDT,beta_out_of_range (169.05)
LTCUSDC,ONEUSDT,beta_out_of_range (387.98)
BTCUSDT,SANDUSDT,beta_out_of_range (7813.10)
STETHUSDT,XLMUSDC,beta_out_of_range (13628.46)
BTCUSDC,THETAUSDT,beta_out_of_range (6050.60)
LTCUSDT,XEMUSDT,beta_out_of_range (916.92)
BTCUSDT,XLMUSDT,beta_out_of_range (135683.12)
BTCUSDT,THETAUSDT,beta_out_of_range (6045.85)
HBARUSDT,STETHUSDT,beta_out_of_range (0.00)
BTCUSDC,SANDUSDT,beta_out_of_range (7824.36)
HBARUSDT,SOLUSDC,beta_out_of_range (0.00)
BTCUSDC,RVNUSDT,beta_out_of_range (354665.54)
HBARUSDT,SOLUSDT,beta_out_of_range (0.00)
BTCUSDT,ICPUSDT,beta_out_of_range (1212.23)
BTCUSDT,RVNUSDT,beta_out_of_range (354337.56)
FTTUSDT,GALAUSDT,beta_out_of_range (106.36)
BTCUSDT,SOLUSDT,beta_out_of_range (140.55)
ETHUSDT,SUSHIUSDT,beta_out_of_range (517.28)
BTCUSDC,ICPUSDT,beta_out_of_range (1213.22)
BCHUSDT,RVNUSDT,beta_out_of_range (3738.39)
BTCUSDC,XLMUSDT,beta_out_of_range (135784.99)
HBARUSDT,SHIBUSDT,beta_out_of_range (7344.02)
AXSUSDT,RVNUSDT,beta_out_of_range (1078.04)
BTCUSDT,XLMUSDC,beta_out_of_range (134808.69)
AXSUSDT,SLPUSDT,beta_out_of_range (2744.35)
BTCUSDT,SOLUSDC,beta_out_of_range (140.59)
UNIUSDT,XEMUSDT,beta_out_of_range (112.74)
BTCUSDC,SOLUSDC,beta_out_of_range (140.62)
BTCUSDC,SOLUSDT,beta_out_of_range (140.57)
BTCUSDC,XLMUSDC,beta_out_of_range (134917.40)
ETHUSDC,SUSHIUSDT,beta_out_of_range (517.70)
AVAXUSDT,GALAUSDT,beta_out_of_range (248.52)
BCHUSDT,ONEUSDT,beta_out_of_range (1104.29)
LTCUSDC,XEMUSDT,beta_out_of_range (917.13)
ICPUSDT,SHIBUSDT,beta_out_of_range (970097.18)
RVNUSDT,STETHUSDT,beta_out_of_range (0.00)
BTCUSDC,MANAUSDC,beta_out_of_range (7290.46)
DGBUSDT,SOLUSDC,beta_out_of_range (0.00)
DGBUSDT,SOLUSDT,beta_out_of_range (0.00)
ENJUSDT,STETHUSDT,beta_out_of_range (0.00)
BTCUSDT,MANAUSDC,beta_out_of_range (7278.57)
DOTUSDT,SHIBUSDT,beta_out_of_range (729015.59)
DOTUSDC,SHIBUSDT,beta_out_of_range (725829.49)
DGBUSDT,STETHUSDT,beta_out_of_range (0.00)
BTCUSDT,DYDXUSDT,beta_out_of_range (3533.60)
ATOMUSDT,GALAUSDT,beta_out_of_range (100.65)
ANKRUSDT,SHIBUSDT,beta_out_of_range (3481.62)
ETHUSDC,SANDUSDC,beta_out_of_range (540.36)
ICPUSDT,SLPUSDT,beta_out_of_range (693.81)
BTTUSDT,MANAUSDT,beta_out_of_range (0.00)
