s1,s2,reason
FLOKIUSDT,MASKUSDT,low_correlation_0.25
MASKUSDT,YFIUSDT,low_correlation_0.36
FLOKIUSDT,GALAUSDT,low_correlation_0.36
ADAUSDC,DOGEEUR,low_correlation_0.34
ADAUSDT,DOGEEUR,low_correlation_0.35
RVNUSDT,YFIUSDT,low_correlation_0.46
SHIBUSDC,YFIUSDT,low_correlation_0.19
SHIBUSDT,YFIUSDT,low_correlation_0.18
ADAEUR,DOGEEUR,low_correlation_0.49
DOGEUSDC,XRPUSDT,low_correlation_0.47
DOGEUSDT,XRPUSDT,low_correlation_0.46
FLOKIUSDT,SHIBUSDC,low_correlation_-0.17
DOGEUSDC,XRPUSDC,low_correlation_0.46
FLOKIUSDT,SHIBUSDT,low_correlation_-0.18
DOGEUSDT,XRPUSDC,low_correlation_0.45
DOGEUSDT,SHIBUSDC,low_correlation_-0.07
DOGEUSDC,SHIBUSDC,low_correlation_-0.06
DOGEUSDT,SHIBUSDT,low_correlation_-0.07
DOGEEUR,XRPUSDT,low_correlation_0.26
XLMUSDT,XRPEUR,low_correlation_0.49
DOGEUSDC,SHIBUSDT,low_correlation_-0.06
DOGEEUR,XRPUSDC,low_correlation_0.25
DOGEEUR,SHIBUSDC,low_correlation_-0.29
DOGEEUR,SHIBUSDT,low_correlation_-0.29
XLMUSDC,XRPEUR,low_correlation_0.49
DOGEEUR,MASKUSDT,low_correlation_-0.03
DOGEUSDT,MASKUSDT,low_correlation_0.19
DOGEUSDC,MASKUSDT,low_correlation_0.21
ATOMUSDT,DOGEUSDT,low_correlation_0.47
ATOMUSDT,DOGEEUR,low_correlation_0.33
ATOMUSDT,DOGEUSDC,low_correlation_0.48
FLOKIUSDT,RVNUSDT,low_correlation_0.11
BTCUSDC,ETHUSDT,low_correlation_0.48
BTCUSDC,ETHUSDC,low_correlation_0.49
BTCUSDT,ETHUSDT,low_correlation_0.47
ADAEUR,BTCUSDC,low_correlation_0.48
ADAEUR,BTCUSDT,low_correlation_0.48
BTCUSDC,STETHUSDT,low_correlation_0.48
BTCUSDT,ETHUSDC,low_correlation_0.48
LOOKSUSDT,RVNUSDT,low_correlation_-0.02
BTCUSDC,XRPUSDT,low_correlation_0.40
BTCUSDT,STETHUSDT,low_correlation_0.47
BTCUSDC,XRPUSDC,low_correlation_0.41
BTCUSDT,XRPUSDT,low_correlation_0.39
BTCUSDT,XRPUSDC,low_correlation_0.41
ADAEUR,WBTCUSDT,low_correlation_0.48
GALAUSDT,YFIUSDT,low_correlation_0.38
BTCUSDC,XRPEUR,low_correlation_0.16
BTCUSDT,XRPEUR,low_correlation_0.16
DOGEEUR,RVNUSDT,low_correlation_0.01
WBTCUSDT,XRPUSDT,low_correlation_0.42
BTCUSDC,ETHEUR,low_correlation_0.40
BTCEUR,XRPEUR,low_correlation_0.19
WBTCUSDT,XRPUSDC,low_correlation_0.43
ADAEUR,BTCEUR,low_correlation_0.44
BTCUSDT,ETHEUR,low_correlation_0.39
WBTCUSDT,XRPEUR,low_correlation_0.18
ETHEUR,WBTCUSDT,low_correlation_0.42
DOGEUSDT,RVNUSDT,low_correlation_0.22
PEPEUSDT,SHIBUSDC,low_correlation_0.29
DOGEUSDC,RVNUSDT,low_correlation_0.23
BTCUSDT,DOGEEUR,low_correlation_0.03
BTCUSDC,DOGEEUR,low_correlation_0.03
PEPEUSDT,SHIBUSDT,low_correlation_0.29
BTCUSDT,DOGEUSDT,low_correlation_0.21
BTCUSDC,DOGEUSDT,low_correlation_0.21
ADAEUR,LINKUSDT,low_correlation_0.49
ADAEUR,LINKUSDC,low_correlation_0.49
BTCUSDC,DOGEUSDC,low_correlation_0.23
BTCUSDT,DOGEUSDC,low_correlation_0.23
ADAUSDT,BTCEUR,low_correlation_0.43
ADAUSDC,BTCEUR,low_correlation_0.44
ETHUSDC,SNXUSDT,low_correlation_0.37
BTCUSDT,YFIUSDT,low_correlation_0.50
SNXUSDT,STETHUSDT,low_correlation_0.37
ETCUSDT,YFIUSDT,low_correlation_0.02
APEUSDT,RPLUSDT,low_correlation_0.29
BTCUSDC,YFIUSDT,low_correlation_0.50
ETHUSDT,SNXUSDT,low_correlation_0.37
APEUSDC,RPLUSDT,low_correlation_0.30
ADAUSDT,DOTUSDC,low_correlation_0.43
DOGEEUR,WBTCUSDT,low_correlation_0.02
WBTCUSDT,YFIUSDT,low_correlation_0.49
XECUSDT,XRPEUR,low_correlation_0.39
ADAUSDC,DOTUSDC,low_correlation_0.43
ADAUSDT,DOTUSDT,low_correlation_0.43
APEUSDT,DOGEEUR,low_correlation_0.48
ADAEUR,DOTUSDC,low_correlation_0.30
DOGEUSDT,WBTCUSDT,low_correlation_0.20
DOGEUSDC,WBTCUSDT,low_correlation_0.22
ADAUSDC,DOTUSDT,low_correlation_0.43
APEUSDC,DOGEEUR,low_correlation_0.47
ADAEUR,DOTUSDT,low_correlation_0.30
ARBUSDC,FLOKIUSDT,low_correlation_-0.13
ARBUSDT,FLOKIUSDT,low_correlation_-0.13
ARBUSDC,SNXUSDT,low_correlation_0.16
ARBUSDT,SNXUSDT,low_correlation_0.16
BTCBRZ,MASKUSDT,low_correlation_0.37
PEPEUSDT,RPLUSDT,low_correlation_0.27
STETHUSDT,YFIUSDT,low_correlation_0.28
ETHEUR,YFIUSDT,low_correlation_0.40
ETHUSDT,YFIUSDT,low_correlation_0.29
FLOKIUSDT,PENDLEUSDT,low_correlation_0.29
BTCUSDC,FLOKIUSDT,low_correlation_-0.00
