s1,s2,reason
ETHUSDC,PEPEUSDT,low_correlation_0.34
ETHUSDT,PEPEUSDT,low_correlation_0.34
PEPEUSDT,STETHUSDT,low_correlation_0.34
HOOKUSDT,IDUSDT,low_correlation_0.49
CHZUSDC,ZILUSDT,low_correlation_0.24
EGLDUSDT,SLPUSDT,low_correlation_0.49
CHZUSDT,ZILUSDT,low_correlation_0.24
ALGOUSDT,BEAMUSDT,low_correlation_-0.06
ANKRUSDT,IDUSDT,low_correlation_0.46
ANKRUSDT,CHZUSDC,low_correlation_0.10
OPUSDT,SSVUSDT,low_correlation_0.38
ANKRUSDT,CHZUSDT,low_correlation_0.10
OPUSDC,SSVUSDT,low_correlation_0.38
CHZUSDT,DGBUSDT,low_correlation_0.04
CHZUSDC,DGBUSDT,low_correlation_0.04
ETHEUR,PEPEUSDT,low_correlation_0.29
BICOUSDT,ZILUSDT,low_correlation_0.48
BEAMUSDT,ROSEUSDT,low_correlation_0.03
GRTUSDT,MAGICUSDT,low_correlation_0.39
CHZUSDT,TWTUSDT,low_correlation_0.33
ETHUSDC,GMXUSDT,low_correlation_0.01
ETHUSDT,GMXUSDT,low_correlation_0.01
CHZUSDC,TWTUSDT,low_correlation_0.33
GMXUSDT,STETHUSDT,low_correlation_0.01
FXSUSDT,OMGUSDT,low_correlation_0.44
CAKEUSDT,XTZUSDT,low_correlation_0.25
ETHUSDC,SANDUSDT,low_correlation_0.01
ETHUSDT,SANDUSDT,low_correlation_0.01
ETHEUR,RDNTUSDT,low_correlation_0.44
ETHUSDT,RDNTUSDT,low_correlation_0.42
ICXUSDT,IDUSDT,low_correlation_0.43
ETHUSDC,RDNTUSDT,low_correlation_0.42
ETHEUR,GMXUSDT,low_correlation_-0.02
CHZUSDC,SPELLUSDT,low_correlation_0.24
CHZUSDT,ICXUSDT,low_correlation_0.12
CHZUSDC,ICXUSDT,low_correlation_0.13
CHZUSDT,SPELLUSDT,low_correlation_0.24
IDUSDT,ONEUSDT,low_correlation_0.41
SANDUSDT,STETHUSDT,low_correlation_0.01
AAVEUSDT,ETHEUR,low_correlation_0.24
RDNTUSDT,STETHUSDT,low_correlation_0.42
AAVEUSDT,ETHUSDT,low_correlation_0.29
AAVEUSDT,ETHUSDC,low_correlation_0.29
DGBUSDT,IDUSDT,low_correlation_0.41
ETHEUR,SANDUSDT,low_correlation_-0.03
KAVAUSDT,MAGICUSDT,low_correlation_0.36
CHZUSDC,ONEUSDT,low_correlation_-0.13
CHZUSDT,ONEUSDT,low_correlation_-0.14
AAVEUSDT,STETHUSDT,low_correlation_0.29
MAGICUSDT,SANDUSDT,low_correlation_0.48
FETUSDT,INJUSDT,low_correlation_0.40
ARUSDT,CRVUSDT,low_correlation_0.38
CHZUSDT,EGLDUSDT,low_correlation_0.07
ETHUSDT,SNXUSDT,low_correlation_0.36
ETHUSDC,SNXUSDT,low_correlation_0.37
SNXUSDT,STETHUSDT,low_correlation_0.36
CHZUSDC,EGLDUSDT,low_correlation_0.07
CHZUSDC,KAVAUSDT,low_correlation_-0.03
CHZUSDT,KAVAUSDT,low_correlation_-0.03
OPUSDT,STETHUSDT,low_correlation_0.42
ETHUSDT,OPUSDT,low_correlation_0.42
ETHUSDC,OPUSDT,low_correlation_0.42
OPUSDC,STETHUSDT,low_correlation_0.41
ETHUSDC,RVNUSDT,low_correlation_0.21
IDUSDT,KAVAUSDT,low_correlation_0.39
ETHUSDT,OPUSDC,low_correlation_0.41
ANKRUSDT,BEAMUSDT,low_correlation_0.00
ETHUSDC,OPUSDC,low_correlation_0.42
ETHUSDT,RVNUSDT,low_correlation_0.21
ETCUSDT,PEPEUSDT,low_correlation_0.38
ETHUSDC,HFTUSDT,low_correlation_0.17
ARBUSDC,PEPEUSDT,low_correlation_0.35
MAGICUSDT,SANDUSDC,low_correlation_0.47
ETHUSDT,HFTUSDT,low_correlation_0.16
ETHEUR,OPUSDT,low_correlation_0.38
RVNUSDT,STETHUSDT,low_correlation_0.21
CHZUSDT,THETAUSDT,low_correlation_-0.02
CHZUSDC,THETAUSDT,low_correlation_-0.02
ETHUSDC,HFTUSDC,low_correlation_0.16
ARBUSDT,PEPEUSDT,low_correlation_0.35
ETHEUR,OPUSDC,low_correlation_0.37
ETHUSDC,SANDUSDC,low_correlation_0.00
ETHUSDT,SANDUSDC,low_correlation_-0.00
ETHUSDT,HFTUSDC,low_correlation_0.16
SANDUSDC,STETHUSDT,low_correlation_-0.00
CHZUSDT,HOOKUSDT,low_correlation_0.26
HFTUSDT,STETHUSDT,low_correlation_0.16
ETHEUR,HFTUSDT,low_correlation_0.14
CRVUSDT,MAGICUSDT,low_correlation_0.49
CHZUSDC,HOOKUSDT,low_correlation_0.26
HFTUSDC,STETHUSDT,low_correlation_0.16
CRVUSDT,ETHUSDC,low_correlation_-0.05
CRVUSDT,ETHUSDT,low_correlation_-0.05
ETHEUR,SANDUSDC,low_correlation_-0.04
ETHEUR,HFTUSDC,low_correlation_0.13
IDUSDT,THETAUSDT,low_correlation_0.37
ARBUSDC,POLUSDT,low_correlation_0.09
ANKRUSDT,RDNTUSDT,low_correlation_0.21
ARBUSDT,POLUSDT,low_correlation_0.08
ETHUSDT,UNIUSDT,low_correlation_0.28
IDUSDT,SANDUSDT,low_correlation_0.40
ETHUSDC,UNIUSDT,low_correlation_0.28
ETCUSDT,IMXUSDT,low_correlation_0.30
LUNAUSDT,LUNCUSDT,beta_out_of_range (5883.48)
KSMUSDT,ONEUSDT,beta_out_of_range (1771.25)
LUNAUSDT,LUNCUSDC,beta_out_of_range (5763.47)
ANKRUSDT,FLOKIUSDT,beta_out_of_range (770.14)
AXSUSDT,ONEUSDT,beta_out_of_range (264.18)
AXSUSDT,GALAUSDT,beta_out_of_range (204.56)
GALAUSDT,QNTUSDT,beta_out_of_range (0.00)
SPELLUSDT,TWTUSDT,beta_out_of_range (0.00)
AXSUSDT,RVNUSDT,beta_out_of_range (438.55)
AXSUSDT,ZILUSDT,beta_out_of_range (320.43)
DOTUSDC,ONEUSDT,beta_out_of_range (272.52)
DOTUSDT,ONEUSDT,beta_out_of_range (270.63)
AXSUSDT,DGBUSDT,beta_out_of_range (826.42)
FLOKIUSDT,ICXUSDT,beta_out_of_range (0.00)
SOLBTC,SOLEUR,beta_out_of_range (0.00)
SOLBTC,SOLUSDT,beta_out_of_range (0.00)
SPELLUSDT,THETAUSDT,beta_out_of_range (0.00)
FLOKIUSDT,TWTUSDT,beta_out_of_range (0.00)
SOLBTC,SOLUSDC,beta_out_of_range (0.00)
DGBUSDT,FLOKIUSDT,beta_out_of_range (253.28)
FLOKIUSDT,SANDUSDT,beta_out_of_range (0.00)
DOGEUSDT,SHIBUSDT,beta_out_of_range (8727.33)
DOGEUSDC,SHIBUSDT,beta_out_of_range (8754.99)
GALAUSDT,PEPEUSDT,beta_out_of_range (22094.03)
EGLDUSDT,ONEUSDT,beta_out_of_range (3305.90)
DOGEUSDC,SHIBUSDC,beta_out_of_range (8730.91)
DOGEUSDT,SHIBUSDC,beta_out_of_range (8701.04)
