pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,2.248569965362549,0.20110806822776794,9,0.24984110891819,6,12,2881,1.0811376571655273,-0.19366726279258728,
ETCUSDT-XRPUSDT,08/02-10/31,2.3652353286743164,0.22242125868797302,25,0.09460940957069397,15,35,2881,1.4837713241577148,-0.916612982749939,
AXSUSDT-CHZUSDT,08/02-10/31,-10.278995513916016,1.185595989227295,22,-0.4672270715236664,11,33,2881,2.466179609298706,-6.2604756355285645,
INTERUSDT-XRPUSDC,08/02-10/31,1.8785851001739502,0.3172371983528137,29,0.06477879732847214,14,44,2881,2.690232276916504,-3.5479917526245117,
INTERUSDT-ZILUSDT,08/02-10/31,2.461599826812744,0.3209436237812042,29,0.08488275110721588,14,44,2881,1.5880893468856812,-0.2690906524658203,
INTERUSDT-MANAUSDC,08/02-10/31,-1.2993968725204468,0.47469332814216614,31,-0.041916027665138245,11,51,2881,1.646927833557129,-2.2178945541381836,
INTERUSDT-USTCUSDT,08/02-10/31,0.5025203824043274,0.3446836769580841,24,0.02093834988772869,7,41,2881,0.4420112669467926,-0.08389881998300552,
QTUMUSDT-THETAUSDT,08/02-10/31,-0.177354097366333,0.5260906219482422,13,-0.013642623089253902,5,21,2881,4.0378875732421875,-5.824108600616455,
CITYUSDT-JUVUSDT,08/02-10/31,0.4151967763900757,0.1969699114561081,23,0.018052034080028534,5,41,2881,2.9586341381073,-2.689497232437134,
ARKMUSDT-RPLUSDT,08/02-10/31,-5.118231773376465,0.5092912912368774,29,-0.17649075388908386,15,43,2881,1.2019567489624023,-6.3738274574279785,
ARKMUSDT-DOTUSDC,08/02-10/31,2.4079842567443848,0.30664724111557007,22,0.10945382714271545,13,31,2881,0.8763531446456909,-0.3954375088214874,
ARKMUSDT-MNTUSDC,08/02-10/31,3.480032205581665,0.3896034061908722,24,0.1450013369321823,16,32,2881,1.7149302959442139,-1.135031819343567,
BICOUSDT-PIPUSDT,08/02-10/31,-3.094622850418091,0.39090365171432495,30,-0.10315409302711487,14,46,2881,1.1068631410598755,-2.4788498878479004,
THETAUSDT-XRPUSDT,08/02-10/31,8.510805130004883,0.7214259505271912,18,0.47282251715660095,11,25,2881,5.455123424530029,-2.586656332015991,
HFTUSDT-ICPUSDC,08/02-10/31,2.4214463233947754,0.9910295009613037,19,0.1274445503950119,11,27,2881,4.479520797729492,-1.8245666027069092,
1INCHUSDT-SCUSDT,08/02-10/31,6.864957332611084,0.29708966612815857,11,0.6240870356559753,6,16,2881,6.525722980499268,-2.566652774810791,
RSS3USDT-RVNUSDT,08/02-10/31,20.921932220458984,1.826106071472168,32,0.6538103818893433,14,50,2881,15.305890083312988,-6.269296646118164,
ADAUSDC-PSGUSDT,08/02-10/31,-2.1674962043762207,0.323437362909317,17,-0.1274997740983963,10,24,2881,1.8463588953018188,-4.804309844970703,
BATUSDT-PEOPLEUSDT,08/02-10/31,0.5515851974487305,0.369185209274292,19,0.029030799865722656,12,26,2881,1.5248591899871826,-1.8978052139282227,
ICXUSDT-WAXPUSDT,08/02-10/31,1.6026132106781006,0.07893142104148865,5,0.32052263617515564,2,8,2881,0.9478418231010437,-0.1096218004822731,
MVUSDT-SUIUSDC,08/02-10/31,1.1762187480926514,0.1253824234008789,13,0.09047836810350418,9,17,2881,0.6878167390823364,-0.2668142020702362,
OASUSDT-TRVLUSDT,08/02-10/31,-2.1821610927581787,0.551831066608429,22,-0.0991891399025917,7,37,2881,2.0432443618774414,-2.7566351890563965,
PEOPLEUSDT-THETAUSDT,08/02-10/31,8.719037055969238,0.9520389437675476,24,0.36329320073127747,16,32,2881,4.399965286254883,-2.361391305923462,
SUNUSDT-ZRXUSDT,08/02-10/31,23.08979606628418,0.12660625576972961,6,3.848299264907837,4,8,2881,16.009063720703125,-0.17454487085342407,
RACAUSDT-SANDBTC,08/02-10/31,1.8733121156692505,0.31039783358573914,6,0.31221869587898254,3,9,2881,2.229142189025879,-1.4149144887924194,
RPLUSDT-SDUSDT,08/02-10/31,-8.88449478149414,0.4581432640552521,12,-0.7403745651245117,3,21,2881,1.3759404420852661,-6.6315083503723145,
ETCUSDT-XRPUSDC,08/02-10/31,2.753406286239624,0.19915784895420074,22,0.12515483796596527,14,30,2881,1.6786541938781738,-0.9149744510650635,
AXSUSDT-GMTUSDT,08/02-10/31,10.988567352294922,1.3672163486480713,21,0.5232651233673096,15,27,2881,6.946512699127197,-5.06282377243042,
INTERUSDT-XRPUSDT,08/02-10/31,1.795928716659546,0.3180926442146301,29,0.06192857772111893,15,43,2881,2.623495578765869,-3.5642056465148926,
INTERUSDT-LTCUSDC,08/02-10/31,-1.2236162424087524,0.3187985420227051,30,-0.04078720882534981,15,45,2881,1.5864489078521729,-3.4687368869781494,
DYDXUSDT-QNTUSDT,08/02-10/31,18.774124145507812,3.3092079162597656,27,0.6953379511833191,15,39,2881,13.050260543823242,-3.3734922409057617,
PSGUSDT-VPADUSDT,08/02-10/31,0.19660703837871552,0.08660749346017838,10,0.01966070383787155,3,17,2881,0.25165483355522156,-0.014393195509910583,
AFCUSDT-MDAOUSDT,08/02-10/31,10.19756031036377,1.2830091714859009,13,0.7844277024269104,3,23,2881,7.418637275695801,-4.497295379638672,
JUVUSDT-VPADUSDT,08/02-10/31,48.98835754394531,0.3265470862388611,12,4.082363128662109,7,17,2881,15.786680221557617,-0.03834157809615135,
ARKMUSDT-IZIUSDT,08/02-10/31,5.311610221862793,0.37084728479385376,27,0.19672630727291107,20,34,2881,0.9639120101928711,-0.3687860071659088,
SFUNDUSDT-VPADUSDT,08/02-10/31,3.3120265007019043,0.26577967405319214,6,0.5520043969154358,3,9,2881,3.5778305530548096,-0.11326214671134949,
HFTUSDT-PSGUSDT,08/02-10/31,-3.9743130207061768,1.4661697149276733,31,-0.1282036453485489,13,49,2881,1.205237865447998,-1.6043545007705688,
HFTUSDT-SUIUSDC,08/02-10/31,3.0917181968688965,1.7994976043701172,23,0.13442252576351166,12,34,2881,4.194394588470459,-2.132347583770752,
HFTUSDT-ICPUSDT,08/02-10/31,4.302446365356445,1.0097265243530273,20,0.2151223123073578,12,28,2881,4.366203784942627,-1.9558101892471313,
CTCUSDT-DOTUSDC,08/02-10/31,18.072860717773438,0.637582540512085,26,0.695110023021698,15,37,2881,4.53864049911499,-2.353640079498291,
RSS3USDT-SCRTUSDT,08/02-10/31,3.204576253890991,0.32868990302085876,8,0.4005720317363739,2,14,2881,15.367015838623047,-6.442600250244141,
FLOWUSDT-MANAUSDT,08/02-10/31,9.967741012573242,0.8157354593276978,19,0.5246179699897766,12,26,2881,3.076918363571167,-1.1368910074234009,
ADAUSDT-PSGUSDT,08/02-10/31,-3.045316696166992,0.33906346559524536,18,-0.16918426752090454,10,26,2881,1.3732380867004395,-4.458204746246338,
FORTUSDT-ICPUSDT,08/02-10/31,3.9414992332458496,1.1060707569122314,42,0.09384521842002869,20,64,2881,5.980608940124512,-7.861912250518799,
ALGOUSDT-IMXUSDT,08/02-10/31,2.868454933166504,0.3598787784576416,23,0.12471543252468109,14,32,2881,0.9618391394615173,-0.6854751706123352,
MVUSDT-SUIUSDT,08/02-10/31,1.170957326889038,0.12497831881046295,13,0.09007363766431808,10,16,2881,0.6798672080039978,-0.36021265387535095,
ROSEUSDT-USTCUSDT,08/02-10/31,2.5167081356048584,0.3370039165019989,10,0.25167080760002136,5,15,2881,1.1035258769989014,-0.7759646773338318,
DAIUSDT-QTUMUSDT,08/02-10/31,0.4162524342536926,0.005684651900082827,2,0.2081262171268463,1,3,2881,0.42052796483039856,-0.0017888511065393686,
ANKRUSDT-MANAUSDT,08/02-10/31,-0.25784528255462646,0.9655513167381287,20,-0.012892263941466808,11,29,2881,2.061523914337158,-2.458113670349121,
LTCBTC-LUNCUSDC,08/02-10/31,1.1804752349853516,0.606677770614624,11,0.10731592774391174,7,15,2881,0.6430549025535583,-0.5547631978988647,
FLOKIUSDT-SANDBTC,08/02-10/31,-2.266079902648926,0.49700793623924255,24,-0.09441999346017838,15,33,2881,0.3432050347328186,-1.2596263885498047,
EGLDUSDT-UNIUSDT,08/02-10/31,5.618523120880127,0.4017604887485504,13,0.4321940839290619,9,17,2881,3.3827829360961914,-1.2318631410598755,
MOVRUSDT-SCRTUSDT,08/02-10/31,-0.9631028175354004,0.43691521883010864,22,-0.043777402490377426,8,36,2881,2.91799259185791,-3.01192307472229,
AXSUSDT-GMTUSDC,08/02-10/31,8.168224334716797,1.4134409427642822,24,0.3403426706790924,15,33,2881,9.825605392456055,-4.777215957641602,
INTERUSDT-ZENUSDT,08/02-10/31,3.3301773071289062,0.2349061220884323,25,0.13320709764957428,8,42,2881,1.8339393138885498,-0.2752441465854645,
INTERUSDT-LTCUSDT,08/02-10/31,-1.6735461950302124,0.31178292632102966,29,-0.057708490639925,17,41,2881,1.6171455383300781,-3.4832212924957275,
INTERUSDT-MASKUSDT,08/02-10/31,1.2417654991149902,0.32364434003829956,31,0.040056951344013214,13,49,2881,0.941681981086731,-0.22339317202568054,
OPUSDC-PSGUSDT,08/02-10/31,-11.433905601501465,0.7817400693893433,33,-0.34648197889328003,16,50,2881,0.9034586548805237,-6.480896949768066,
CITYUSDT-VPADUSDT,08/02-10/31,4.686751842498779,0.08183283358812332,6,0.7811253070831299,2,10,2881,3.0573227405548096,-0.04961828887462616,
ETHWUSDT-XTZUSDT,08/02-10/31,1.9464967250823975,0.5339147448539734,19,0.10244719684123993,8,30,2881,2.7942800521850586,-4.022794723510742,
ARKMUSDT-OPUSDT,08/02-10/31,0.7623422145843506,0.36250603199005127,25,0.030493687838315964,14,36,2881,1.1604032516479492,-0.4130561649799347,
ARKMUSDT-ENSUSDT,08/02-10/31,1.8806405067443848,0.3171406686306,27,0.06965335458517075,15,39,2881,1.1417042016983032,-0.4771364629268646,
NEARUSDT-XTZUSDT,08/02-10/31,-11.658676147460938,1.1167081594467163,27,-0.43180280923843384,11,43,2881,1.394613265991211,-3.6980812549591064,
HFTUSDC-PSGUSDT,08/02-10/31,-0.22551560401916504,1.044273853302002,34,-0.006632811855524778,14,54,2881,0.7451292872428894,-0.9732336401939392,
HFTUSDT-SUIUSDT,08/02-10/31,2.6234524250030518,1.8548774719238281,23,0.11406315118074417,10,36,2881,4.413817882537842,-1.8261189460754395,
OMGUSDT-RDNTUSDT,08/02-10/31,0.36965322494506836,0.334419310092926,19,0.019455432891845703,9,29,2881,1.1483880281448364,-1.9208805561065674,
CTCUSDT-VPADUSDT,08/02-10/31,20.350339889526367,0.2693735361099243,9,2.2611489295959473,6,12,2881,4.910008430480957,-0.3927612006664276,
