pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCDAI-BTCEUR,02/01-05/31,28.78323,1.8470649719238281,74,0.38896257,56,91,2881,4.6360335,-3.3098214,74,0,0,7.5,7.5,7.499999523162842,7.500000476837158
KCSUSDT-KDAUSDT,02/01-05/31,7.4351635,0.8034321665763855,32,0.23234886,17,47,2881,5.777285,-4.7073064,32,0,0,7.5,7.5,7.499999523162842,7.500000476837158
ATOMUSDT-KDAUSDT,02/01-05/31,20.692842,1.2341084480285645,51,0.40574202,25,76,2881,15.789567,-3.4623625,51,0,0,7.5,7.5,7.499999523162842,7.500000476837158
FTTUSDT-GSWIFTUSDT,02/01-05/31,-4.0316305,0.844221830368042,35,-0.11518944,13,57,2881,1.4522889,-2.3724377,35,0,0,7.5,7.5,7.499999523162842,7.500000476837158
FLOWUSDT-JUVUSDT,02/01-05/31,7.060472,1.0156744718551636,40,0.1765118,16,64,2881,8.008241,-4.7765408,40,0,0,7.5,7.5,7.499999523162842,7.500000476837158
AFCUSDT-CITYUSDT,02/01-05/31,0.078894615,1.1645536422729492,43,0.0018347584,27,58,2881,22.490023,-19.787857,43,0,0,7.5,7.5,7.499999523162842,7.500000476837158
DMAILUSDT-GMTUSDT,02/01-05/31,-8.878032,1.295279860496521,50,-0.17756063,29,70,2881,5.874945,-11.36629,50,0,0,7.5,7.5,7.499999523162842,7.500000476837158
COMPUSDT-GTAIUSDT,02/01-05/31,-8.530411,1.2168165445327759,47,-0.1814981,24,70,2881,21.278221,-23.373373,47,0,0,7.5,7.5,7.499999523162842,7.500000476837158
FILUSDC-GTAIUSDT,02/01-05/31,38.6292,0.710212767124176,29,1.3320414,16,42,2881,22.730246,-12.304158,29,0,0,7.5,7.5,7.499999523162842,7.5
DOTUSDC-KDAUSDT,02/01-05/31,-4.035432,1.2000031471252441,50,-0.08070864,24,75,2881,2.3777862,-2.171576,50,0,0,7.5,7.5,7.499999523162842,7.500000476837158
