pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,3.270601987838745,0.0,17,0.1923883557319641,11,23,2881,1.6046178340911865,-0.3541491627693176,
SNXUSDT-SOLOUSDT,08/02-10/31,3.2408876419067383,0.0,26,0.1246495246887207,14,38,2881,1.2178385257720947,-0.7530583143234253,
INTERUSDT-QTUMUSDT,08/02-10/31,-0.6942347288131714,0.0,41,-0.01693255454301834,13,69,2881,1.660029411315918,-3.570042848587036,
DYDXUSDT-QNTUSDT,08/02-10/31,-14.076421737670898,0.0,49,-0.28727391362190247,20,78,2881,13.050260543823242,-7.762948989868164,
THETAUSDT-XRPUSDT,08/02-10/31,9.06805419921875,0.0,23,0.39426323771476746,14,32,2881,5.455123424530029,-2.586656332015991,
RSS3USDT-SFUNDUSDT,08/02-10/31,59.68718719482422,0.0,41,1.4557850360870361,21,61,2881,15.365776062011719,-4.466660976409912,
ADAUSDT-PSGUSDT,08/02-10/31,0.9559040069580078,0.0,35,0.027311543002724648,17,53,2881,2.452518939971924,-3.7441635131835938,
ALGOUSDT-IMXUSDT,08/02-10/31,2.459005355834961,0.0,33,0.07451531291007996,18,48,2881,0.9618391394615173,-0.6518772840499878,
DOGEUSDC-ETHWUSDT,08/02-10/31,-4.588201999664307,0.0,47,-0.09762132167816162,22,72,2881,4.845590114593506,-6.140992641448975,
SCUSDT-USTCUSDT,08/02-10/31,-10.486251831054688,0.0,33,-0.3177652060985565,11,55,2881,0.6413497924804688,-8.588069915771484,
TIMEUSDT-ZENUSDT,08/02-10/31,-4.85965633392334,0.0,50,-0.09719312936067581,14,86,2881,2.7798447608947754,-2.4993791580200195,
INTERUSDT-XRPUSDC,08/02-10/31,8.926628112792969,0.0,42,0.21253876388072968,23,61,2881,2.116753578186035,-3.5479917526245117,
INTERUSDT-ZILUSDT,08/02-10/31,-3.5639209747314453,0.0,43,-0.0828818827867508,19,67,2881,1.5880893468856812,-3.509705066680908,
INTERUSDT-XEMUSDT,08/02-10/31,0.7392755746841431,0.0,41,0.018031110987067223,8,74,2881,1.649364948272705,-3.5964019298553467,
CITYUSDT-DOTUSDC,08/02-10/31,0.26369941234588623,0.0,36,0.007324983831495047,14,58,2881,2.9386467933654785,-2.7281618118286133,
ARKMUSDT-NEXOUSDT,08/02-10/31,1.2573587894439697,0.0,40,0.03143396973609924,20,60,2881,1.3193930387496948,-0.8094455599784851,
OMGUSDT-RDNTUSDT,08/02-10/31,-0.5949406623840332,0.0,29,-0.02051519602537155,14,44,2881,1.1922215223312378,-1.9208805561065674,
BATUSDT-QTUMUSDT,08/02-10/31,-3.9308054447174072,0.0,29,-0.135545015335083,13,45,2881,1.742919921875,-1.8971383571624756,
ALGOUSDT-USTCUSDT,08/02-10/31,4.580212593078613,0.0,28,0.16357901692390442,20,36,2881,1.1507444381713867,-0.6535529494285583,
DOGEUSDT-ETHWUSDT,08/02-10/31,0.7996752262115479,0.0,44,0.018174437806010246,27,61,2881,4.98438024520874,-5.99759578704834,
SCUSDT-ZILUSDT,08/02-10/31,-4.564509391784668,0.0,27,-0.16905590891838074,15,39,2881,1.0697811841964722,-8.274932861328125,
ETHUSDC-ETHUSDT,08/02-10/31,-1.3630175590515137,0.0,14,-0.09735839813947678,5,23,2881,0.026177197694778442,-0.22663702070713043,
INTERUSDT-XRPUSDT,08/02-10/31,8.66075325012207,0.0,42,0.20620840787887573,24,60,2881,2.123086452484131,-3.5642056465148926,
INTERUSDT-LTCUSDC,08/02-10/31,3.081501007080078,0.0,45,0.0684778019785881,25,65,2881,3.1530652046203613,-3.4687368869781494,
INTERUSDT-WAVESUSDT,08/02-10/31,-0.2175462245941162,0.0,38,-0.005724900867789984,15,61,2881,1.5805476903915405,-3.4821724891662598,
CITYUSDT-DOTUSDT,08/02-10/31,0.13714361190795898,0.0,36,0.00380954472348094,14,58,2881,2.935354471206665,-2.779186964035034,
SUSHIUSDT-UMAUSDT,08/02-10/31,-6.2087082862854,0.0,31,-0.20028091967105865,12,50,2881,1.1545627117156982,-4.88386869430542,
CELOUSDT-ZRXUSDT,08/02-10/31,3.210695266723633,0.0,3,1.0702317953109741,2,4,2881,2.7316954135894775,-0.02608182094991207,
RSS3USDT-SCRTUSDT,08/02-10/31,9.28329086303711,0.0,11,0.8439355492591858,5,17,2881,15.367015838623047,-6.442600250244141,
BATUSDT-PEOPLEUSDT,08/02-10/31,5.4664201736450195,0.0,40,0.13666050136089325,26,54,2881,2.452939510345459,-1.8978052139282227,
