pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,2.248569965362549,0.0,9,0.24984110891819,6,12,2881,1.0811376571655273,-0.19366726279258728,
SNXUSDT-SOLOUSDT,08/02-10/31,0.4181850552558899,0.0,14,0.02987036108970642,4,24,2881,1.2178385257720947,-0.7530583143234253,
INTERUSDT-QTUMUSDT,08/02-10/31,-3.174783706665039,0.0,27,-0.11758457869291306,5,49,2881,0.3744852840900421,-3.570042848587036,
DYDXUSDT-QNTUSDT,08/02-10/31,18.774124145507812,0.0,27,0.6953379511833191,15,39,2881,13.050260543823242,-3.3734922409057617,
THETAUSDT-XRPUSDT,08/02-10/31,8.510805130004883,0.0,18,0.47282251715660095,11,25,2881,5.455123424530029,-2.586656332015991,
RSS3USDT-SFUNDUSDT,08/02-10/31,23.785390853881836,0.0,31,0.7672706842422485,14,48,2881,15.365776062011719,-6.444212436676025,
ADAUSDT-PSGUSDT,08/02-10/31,-2.3312759399414062,0.0,18,-0.12951533496379852,10,26,2881,1.3732380867004395,-3.7441635131835938,
ALGOUSDT-IMXUSDT,08/02-10/31,2.868454933166504,0.0,23,0.12471543252468109,14,32,2881,0.9618391394615173,-0.6854751706123352,
DOGEUSDC-ETHWUSDT,08/02-10/31,3.394758701324463,0.0,27,0.12573181092739105,13,41,2881,4.845590114593506,-6.140992641448975,
SCUSDT-USTCUSDT,08/02-10/31,-9.90774917602539,0.0,15,-0.660516619682312,6,24,2881,0.6413497924804688,-8.588069915771484,
TIMEUSDT-ZENUSDT,08/02-10/31,-6.369901657104492,0.0,35,-0.18199719488620758,8,62,2881,1.676559329032898,-2.4993791580200195,
INTERUSDT-XRPUSDC,08/02-10/31,1.8785851001739502,0.0,29,0.06477879732847214,14,44,2881,2.690232276916504,-3.5479917526245117,
INTERUSDT-ZILUSDT,08/02-10/31,-1.0546672344207764,0.0,29,-0.036367837339639664,13,45,2881,1.5880893468856812,-3.509705066680908,
INTERUSDT-XEMUSDT,08/02-10/31,-1.7042704820632935,0.0,25,-0.06817081570625305,4,46,2881,1.5363341569900513,-3.5964019298553467,
CITYUSDT-DOTUSDC,08/02-10/31,-0.2881566286087036,0.0,20,-0.014407831244170666,8,32,2881,2.9386467933654785,-2.7281618118286133,
ARKMUSDT-NEXOUSDT,08/02-10/31,3.4914774894714355,0.0,24,0.1454782336950302,16,32,2881,1.3193930387496948,-0.41218024492263794,
OMGUSDT-RDNTUSDT,08/02-10/31,0.36965322494506836,0.0,19,0.019455432891845703,9,29,2881,1.1483880281448364,-1.9208805561065674,
BATUSDT-QTUMUSDT,08/02-10/31,0.34222501516342163,0.0,18,0.01901250146329403,11,25,2881,1.5257765054702759,-1.8971383571624756,
ALGOUSDT-USTCUSDT,08/02-10/31,3.0869548320770264,0.0,12,0.2572462260723114,9,15,2881,1.1507444381713867,-0.6535529494285583,
