pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
BTCDAI-BTCEUR,02/01-05/31,8.654728,1.2736972570419312,78,0.11095805,59,96,2881,0.5663699,-0.6105379
KCSUSDT-KDAUSDT,02/01-05/31,4.029092,0.3879006505012512,38,0.106028736,19,57,2881,1.5264755,-0.88163877
ATOMUSDT-KDAUSDT,02/01-05/31,2.5192435,0.6249790191650391,53,0.047532897,27,78,2881,2.8615994,-1.3533703
FTTUSDT-GSWIFTUSDT,02/01-05/31,-2.621586,1.026912808418274,39,-0.06722016,18,60,2881,0.9427609,-3.7117062
FLOWUSDT-JUVUSDT,02/01-05/31,-0.44496614,0.2931210994720459,42,-0.010594432,17,67,2881,0.87926936,-0.7242304
AFCUSDT-CITYUSDT,02/01-05/31,4.635267,0.46337783336639404,45,0.10300593,29,60,2881,2.2178419,-5.037631
DMAILUSDT-GMTUSDT,02/01-05/31,-3.119693,0.4181440472602844,50,-0.06239386,29,70,2881,2.7708936,-3.3707068
AGLDUSDT-HFTUSDC,02/01-05/31,-0.48931408,0.6360359191894531,50,-0.009786282,29,71,2881,1.155911,-1.2433357
FIDAUSDT-KAVAUSDT,02/01-05/31,2.611493,0.18815648555755615,52,0.050221022,26,77,2881,1.7417779,-1.0207467
CGPTUSDT-FILUSDC,02/01-05/31,1.743751,0.2509949803352356,51,0.0341912,26,75,2881,1.4216989,-1.0661372
ADAUSDT-KUBUSDT,02/01-05/31,4.8310337,0.4169519245624542,54,0.089463584,33,74,2881,1.8465303,-2.0541356
C98USDT-FILUSDT,02/01-05/31,2.680255,0.2707362174987793,51,0.05255402,30,72,2881,0.974884,-0.38672104
ADAUSDT-APEUSDC,02/01-05/31,-0.41776487,0.3973820209503174,41,-0.010189387,19,63,2881,0.819491,-0.8956628
GMTUSDT-KAVAUSDT,02/01-05/31,4.032049,0.293639600276947,48,0.08400103,31,65,2881,0.5026599,-0.49225715
CHZUSDT-FILUSDC,02/01-05/31,-0.050744355,0.5062216520309448,37,-0.001371469,16,58,2881,1.3692517,-1.2710335
CHRPUSDT-DMAILUSDT,02/01-05/31,18.304737,0.6448155641555786,50,0.36609474,32,67,2881,6.5903726,-2.1579175
IZIUSDT-KCALUSDT,02/01-05/31,12.217264,0.5784949660301208,37,0.33019632,20,54,2881,5.573554,-1.325836
COMPUSDT-GTAIUSDT,02/01-05/31,-7.088206,0.6563706994056702,50,-0.14176412,24,76,2881,2.1175623,-1.8614566
FILUSDC-GTAIUSDT,02/01-05/31,11.983436,0.22046367824077606,30,0.39944786,19,41,2881,3.3188465,-1.1620528
