pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCDAI-BTCEUR,10/03-01/31,42.009285,1.865732192993164,36,1.1669246,21,50,2881,16.217703,-12.182582,36,0,36,15.0,15.0,14.999999046325684,15.000000953674316
APEUSDC-HFTUSDC,10/03-01/31,37.501717,2.0790321826934814,42,0.892898,23,61,2881,29.879545,-7.1704926,42,0,42,15.0,15.0,14.999999046325684,15.000000953674316
ETHDAI-ETHEUR,10/03-01/31,41.542843,1.856266975402832,39,1.065201,28,50,2881,9.986702,-5.6724515,39,0,39,15.0,15.0,14.999999046325684,15.000000953674316
APEUSDT-HFTUSDC,10/03-01/31,10.422404,2.073399543762207,43,0.2423815,25,61,2881,9.44078,-7.927419,43,0,43,15.0,15.0,14.999999046325684,15.000000953674316
BTCUSDC-BTCUSDT,10/03-01/31,1.5940363,3.0575242042541504,55,0.02898248,32,78,2881,1.4393345,-0.286189,55,0,55,15.0,15.0,14.999999046325684,15.000000953674316
APEUSDC-HFTUSDT,10/03-01/31,34.433807,2.0221495628356934,41,0.83984894,24,58,2881,30.333994,-7.0879807,41,0,41,15.0,15.0,14.999999046325684,15.000000953674316
ETCUSDT-JUVUSDT,10/03-01/31,61.081036,1.8439629077911377,38,1.6073956,23,53,2881,42.34094,-15.8486805,38,0,38,15.0,15.0,14.999999046325684,15.000000953674316
APEUSDT-HFTUSDT,10/03-01/31,13.50858,1.7882661819458008,37,0.36509675,22,52,2881,10.30782,-7.8492575,37,0,37,15.0,15.0,14.999999046325684,15.000000953674316
ATOMUSDT-GODSUSDT,10/03-01/31,59.25091,1.9398682117462158,38,1.5592345,23,53,2881,20.053038,-1.7612338,38,0,38,15.0,15.0,14.999999046325684,15.000000953674316
ETHUSDC-ETHUSDT,10/03-01/31,-0.010497466,2.9486658573150635,56,-0.00018745475,30,82,2881,0.8468987,-0.55871403,56,0,56,15.0,15.0,14.999999046325684,15.000000953674316
AXSUSDT-DOTUSDT,10/03-01/31,14.587636,2.1981441974639893,46,0.31712252,24,68,2881,6.1531816,-3.9262047,46,0,46,15.0,15.0,14.999999046325684,15.000000953674316
AXSUSDT-DOTUSDC,10/03-01/31,14.26524,2.1489830017089844,45,0.31700534,23,67,2881,6.7104754,-3.908824,45,0,45,15.0,15.0,14.999999046325684,15.000000953674316
BTCDAI-BTCEUR,11/02-03/01,62.528694,3.0743062496185303,46,1.3593194,34,58,2881,13.086251,-2.7772374,46,0,0,19.95280647277832,19.952804565429688,19.952804565429688,19.95280647277832
AGLDUSDT-HFTUSDT,11/02-03/01,61.53991,2.832716703414917,43,1.4311607,18,68,2881,59.613342,-9.350664,43,0,0,19.95280647277832,19.952804565429688,19.952804565429688,19.95280647277832
ETHDAI-ETHEUR,11/02-03/01,176.76613,3.3377318382263184,49,3.607472,31,66,2881,129.36714,-2.3257632,49,0,0,19.952804565429688,19.952804565429688,19.952804565429688,19.95280647277832
APEUSDC-HFTUSDT,11/02-03/01,-5.707366,2.7281415462493896,42,-0.13588966,18,66,2881,15.0495,-14.270942,42,0,0,19.952804565429688,19.952804565429688,19.952804565429688,19.95280647277832
BTCUSDC-BTCUSDT,11/02-03/01,-2.5220714,3.3267064094543457,50,-0.05044143,8,92,2881,0.3632095,-0.7308238,50,0,0,19.952804565429688,19.952804565429688,19.952804565429688,19.95280647277832
APEUSDC-HFTUSDC,11/02-03/01,-30.964882,2.7181930541992188,42,-0.7372591,18,66,2881,13.180759,-15.590244,42,0,0,19.952804565429688,19.952804565429688,19.952804565429688,19.95280647277832
ETHUSDC-ETHUSDT,11/02-03/01,-0.56409734,3.159240961074829,49,-0.011512191,14,84,2881,1.0196027,-0.2919316,49,0,0,19.952804565429688,19.952804565429688,19.952804565429688,19.95280647277832
APEUSDT-HFTUSDT,11/02-03/01,-14.28127,2.5999515056610107,39,-0.3661864,20,58,2881,13.617264,-12.727804,39,0,0,19.95280647277832,19.952804565429688,19.952804565429688,19.95280647277832
ATOMUSDT-GODSUSDT,11/02-03/01,-66.026474,2.5713558197021484,38,-1.7375388,20,56,2881,9.765385,-49.236927,38,0,0,19.95280647277832,19.952804565429688,19.952804565429688,19.95280647277832
AXSUSDT-DOTUSDT,11/02-03/01,-19.51133,2.518378257751465,38,-0.51345605,15,61,2881,9.086752,-21.289026,38,0,0,19.95280647277832,19.952804565429688,19.952804565429688,19.95280647277832
AXSUSDT-DOTUSDC,11/02-03/01,-34.764584,2.3500990867614746,35,-0.9932738,11,59,2881,5.481324,-20.440207,35,0,0,19.95280647277832,19.952804565429688,19.952804565429688,19.95280647277832
AGLDUSDT-HFTUSDC,11/02-03/01,57.954384,2.6920204162597656,40,1.4488596,18,62,2881,69.2318,-9.79737,40,0,0,19.952804565429688,19.952804565429688,19.952804565429688,19.95280647277832
BTCDAI-BTCEUR,12/02-03/31,106.43242,3.00068998336792,44,2.4189186,34,54,2881,21.672882,-7.3685436,44,44,0,20.0,20.0,19.999998092651367,20.000001907348633
APEUSDC-HFTUSDC,12/02-03/31,53.11723,2.6923415660858154,40,1.3279307,24,55,2881,8.764848,-5.1607366,40,40,0,20.0,20.0,20.0,20.000001907348633
ETHDAI-ETHEUR,12/02-03/31,68.74931,3.321969985961914,44,1.5624844,29,59,2881,32.392902,-78.03056,44,44,0,20.0,20.0,19.999998092651367,20.000001907348633
APEUSDT-HFTUSDC,12/02-03/31,54.885056,2.843611717224121,41,1.3386599,25,56,2881,14.228943,-6.8193197,41,41,0,20.0,20.0,20.0,20.0
ATOMUSDT-GODSUSDT,12/02-03/31,-154.586,3.0942459106445312,45,-3.4352443,16,73,2881,17.744007,-94.4642,45,45,0,20.0,20.0,20.0,20.000001907348633
APEUSDC-ATOMUSDT,12/02-03/31,88.20763,2.970801830291748,42,2.1001816,18,66,2881,43.926746,-8.449675,42,42,0,20.0,20.0,19.999998092651367,20.0
ATOMUSDT-KCALUSDT,12/02-03/31,-50.488853,2.958831310272217,44,-1.1474739,22,65,2881,17.330181,-27.424303,44,44,0,20.0,20.0,19.999998092651367,20.000001907348633
APEUSDT-ATOMUSDT,12/02-03/31,36.537285,3.211989402770996,43,0.8497043,18,68,2881,32.65337,-9.131261,43,43,0,20.0,20.0,19.999998092651367,20.000001907348633
CAKEUSDT-FIDAUSDT,12/02-03/31,-4.578598,2.740452766418457,42,-0.109014235,16,67,2881,17.699976,-13.600538,42,42,0,20.0,20.0,19.999998092651367,20.0
APEUSDT-GODSUSDT,12/02-03/31,20.554457,2.5514464378356934,40,0.5138614,21,58,2881,10.998204,-7.4997406,40,40,0,20.0,20.0,20.0,20.000001907348633
AGLDUSDT-HFTUSDC,12/02-03/31,-7.929099,2.9723877906799316,45,-0.17620221,19,70,2881,8.949765,-14.174427,45,45,0,20.0,20.0,19.999998092651367,20.0
AGLDUSDT-HFTUSDT,12/02-03/31,-24.780136,2.88584041595459,45,-0.55066967,22,67,2881,4.985652,-16.681116,45,45,0,20.0,20.0,19.999998092651367,20.0
