pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss
ETHUSDC-ETHUSDT,01/31-05/31,-0.82142246,2.3919525146484375,58,-0.014162457,42,73,2881,0.11273611,-0.105316274
DOTUSDT-KDAUSDT,01/31-05/31,0.97356915,2.928898334503174,49,0.019868758,29,69,2881,2.509965,-2.3409002
AXSUSDT-DOTUSDT,01/31-05/31,0.4492874,4.089799880981445,40,0.011232185,24,56,2881,3.4114575,-5.0345726
DOTUSDC-KDAUSDT,01/31-05/31,5.1854,3.0589447021484375,49,0.10582449,26,72,2881,4.080232,-1.7973955
ATOMUSDT-KCALUSDT,01/31-05/31,1.8219662,0.9925616979598999,28,0.06507022,12,44,2881,5.3064804,-1.6812966
DYDXUSDT-KCALUSDT,01/31-05/31,37.087383,3.3178508281707764,47,0.78909326,28,65,2881,11.625599,-4.9235935
ATOMUSDT-GODSUSDT,01/31-05/31,9.362527,2.7988650798797607,45,0.20805615,30,59,2881,3.5866482,-1.9147
DYDXUSDT-KSMUSDT,01/31-05/31,7.813553,6.249154090881348,50,0.15627106,29,71,2881,2.2093627,-1.9321573
CITYUSDT-IZIUSDT,01/31-05/31,8.039503,2.0613632202148438,47,0.17105326,26,67,2881,3.9734375,-1.8397771
BLURUSDT-LDOUSDT,01/31-05/31,-5.9565616,3.187204360961914,38,-0.15675162,17,59,2881,9.33981,-3.0695517
DOTUSDT-FTTUSDT,01/31-05/31,8.573356,2.4805800914764404,33,0.25979865,19,47,2881,2.8970716,-1.3364127
AGLDUSDT-HFTUSDC,01/31-05/31,-0.8333967,6.117365837097168,45,-0.018519927,23,67,2881,6.1979847,-3.9521914
DOTUSDC-FTTUSDT,01/31-05/31,4.3512764,2.3761510848999023,33,0.13185686,17,49,2881,2.870341,-1.432014
CTCUSDT-ERTHAUSDT,01/31-05/31,10.162117,0.5178835391998291,27,0.3763747,15,39,2881,5.355094,-4.963024
CAKEUSDT-FIDAUSDT,01/31-05/31,-6.051518,11.297245979309082,43,-0.14073297,19,67,2881,20.944418,-9.406573
ETHUSDC-ETHUSDT,03/02-06/30,-3.042385,5.265435218811035,54,-0.056340463,31,76,2881,0.14950839,-0.36698356
FLOWUSDT-JSTUSDT,03/02-06/30,44.98471,10.583921432495117,47,0.9571215,31,63,2881,27.217104,-8.460282
ATOMUSDT-KCALUSDT,03/02-06/30,-29.437496,9.545385360717773,48,-0.6132812,21,74,2881,13.611574,-13.649117
GLMRUSDT-KCALUSDT,03/02-06/30,-51.601326,6.008579254150391,28,-1.8429044,7,48,2881,11.067549,-21.895966
CITYUSDT-IZIUSDT,03/02-06/30,-7.3898764,5.391945838928223,45,-0.16421947,23,66,2881,4.5070963,-5.4555674
CRVUSDT-KDAUSDT,03/02-06/30,-4.066578,3.2480995655059814,43,-0.09457158,23,63,2881,4.1298,-8.388986
DOTUSDC-FTTUSDT,03/02-06/30,3.5575714,5.820066452026367,51,0.0697563,23,79,2881,31.072922,-10.056686
CRVUSDT-DOTUSDT,03/02-06/30,-9.617004,2.3617448806762695,36,-0.26713902,15,57,2881,3.5403564,-5.898526
DOTUSDT-FTTUSDT,03/02-06/30,38.14834,5.342219352722168,47,0.8116668,25,69,2881,32.05116,-10.317652
GMTUSDC-HOOKUSDT,03/02-06/30,-1.6747322,6.775792121887207,46,-0.03640722,24,68,2881,9.20038,-6.8940997
AXSUSDT-DOTUSDT,03/02-06/30,-11.646524,8.015283584594727,44,-0.26469374,18,70,2881,21.74133,-11.346288
GMTUSDT-HOOKUSDT,03/02-06/30,-6.676755,6.536777973175049,44,-0.15174443,21,67,2881,9.955663,-5.06095
DOTUSDC-KDAUSDT,03/02-06/30,-13.621012,6.291138648986816,41,-0.3322198,19,63,2881,11.53909,-9.78927
CELOUSDT-FLOWUSDT,03/02-06/30,61.55386,9.196063995361328,44,1.3989514,28,59,2881,16.892218,-3.6141744
DYDXUSDT-KSMUSDT,03/02-06/30,-1.4937258,1.3181989192962646,48,-0.031119287,24,72,2881,2.9151635,-2.27083
