pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
BTCBRZ-BTCDAI,08/02-10/31,15.90347957611084,0.0,29,0.5483958721160889,11,47,2881,8.584328651428223,-6.6980438232421875,
BTCBRZ-WBTCUSDT,08/02-10/31,6.747713088989258,0.0,27,0.24991530179977417,17,37,2881,6.366312026977539,-3.5312960147857666,
BTCBRZ-BTCUSDC,08/02-10/31,19.35481834411621,0.0,33,0.586509644985199,13,53,2881,8.48685359954834,-5.923479080200195,
BTCBRZ-BTCUSDT,08/02-10/31,20.382476806640625,0.0,31,0.6574992537498474,13,49,2881,8.555753707885742,-5.9568257331848145,
ETHDAI-RPLUSDT,08/02-10/31,13.8375883102417,0.0,31,0.4463738203048706,19,43,2881,2.8406691551208496,-2.1636288166046143,
COMPUSDT-GMXUSDT,08/02-10/31,2.248549222946167,0.0,9,0.24983879923820496,6,12,2881,1.081132173538208,-0.19366997480392456,
COMPUSDT-LTCUSDC,08/02-10/31,1.3355283737182617,0.0,13,0.10273294895887375,7,19,2881,1.6195671558380127,-0.7877103090286255,
COMPUSDT-LTCUSDT,08/02-10/31,0.5160129070281982,0.0,14,0.03685806319117546,7,21,2881,0.7869383096694946,-0.768056333065033,
TIMEUSDT-XRPUSDC,08/02-10/31,1.3041245937347412,0.0,33,0.03951892629265785,11,55,2881,3.5731709003448486,-2.313082218170166,
TIMEUSDT-XRPUSDT,08/02-10/31,1.2014055252075195,0.0,34,0.03533545508980751,11,57,2881,3.615685224533081,-2.297811985015869,
INJUSDT-WAXPUSDT,08/02-10/31,2.050393581390381,0.0,3,0.683464527130127,3,3,2881,1.4584481716156006,-0.07894778251647949,
MOVRUSDT-TWTUSDT,08/02-10/31,2.251512289047241,0.0,3,0.7505040764808655,2,4,2881,1.4622362852096558,-0.04523169621825218,
FXSUSDT-SOLUSDC,08/02-10/31,-0.3407328426837921,0.0,2,-0.17036642134189606,1,3,2881,0.09175202250480652,-0.42540767788887024,
FXSUSDT-SOLUSDT,08/02-10/31,-0.33196526765823364,0.0,2,-0.16598263382911682,1,3,2881,0.11556047201156616,-0.44045859575271606,
ARUSDT-MANAUSDT,08/02-10/31,-6.66420316696167,0.0,20,-0.33321017026901245,13,27,2881,3.4455695152282715,-15.204389572143555,
ARUSDT-MANAUSDC,08/02-10/31,-9.173870086669922,0.0,20,-0.4586935043334961,14,26,2881,3.8571834564208984,-15.202537536621094,
ARUSDT-FLOWUSDT,08/02-10/31,4.267302513122559,0.0,20,0.2133651226758957,14,26,2881,6.530133247375488,-16.51679229736328,
AXSUSDT-UNIUSDT,08/02-10/31,-13.513327598571777,0.0,16,-0.8445829749107361,5,27,2881,1.3487889766693115,-4.973613262176514,
ARUSDT-FILUSDT,08/02-10/31,-7.203458309173584,0.0,20,-0.36017292737960815,12,28,2881,2.218775987625122,-15.585954666137695,
INTERUSDT-OMGUSDT,08/02-10/31,-2.556713581085205,0.0,28,-0.09131120145320892,4,52,2881,1.5283714532852173,-3.549184560775757,
SNXUSDT-SOLOUSDT,08/02-10/31,0.41819438338279724,0.0,14,0.029871027916669846,4,24,2881,1.2178406715393066,-0.7530578970909119,
HNTUSDT-ICPUSDC,08/02-10/31,-3.254701614379883,0.0,17,-0.19145303964614868,7,27,2881,1.527045726776123,-1.3212058544158936,
INTERUSDT-STXUSDT,08/02-10/31,-0.0064008235931396484,0.0,28,-0.00022860083845444024,6,50,2881,0.37309589982032776,-0.2869148552417755,
HNTUSDT-ICPUSDT,08/02-10/31,-2.867663621902466,0.0,17,-0.16868609189987183,6,28,2881,1.534497857093811,-1.3342255353927612,
HNTUSDT-VPADUSDT,08/02-10/31,6.14094877243042,0.0,5,1.2281897068023682,1,9,2881,7.513509273529053,-1.325174331665039,
MASKUSDT-XRPUSDC,08/02-10/31,2.752209424972534,0.0,26,0.10585420578718185,15,37,2881,3.126016855239868,-2.201986074447632,
MASKUSDT-XRPUSDT,08/02-10/31,1.1479642391204834,0.0,24,0.04783184453845024,14,34,2881,2.7999050617218018,-2.106826066970825,
INTERUSDT-MANAUSDT,08/02-10/31,0.3128363788127899,0.0,30,0.01042787916958332,11,49,2881,1.6827150583267212,-2.3327646255493164,
INTERUSDT-MANAUSDC,08/02-10/31,-1.2993882894515991,0.0,31,-0.04191575199365616,11,51,2881,1.6469238996505737,-2.217885971069336,
INTERUSDT-WAVESUSDT,08/02-10/31,-0.0411149263381958,0.0,23,-0.0017876054625958204,5,41,2881,0.3739863336086273,-0.2289593666791916,
PSGUSDT-VPADUSDT,08/02-10/31,0.19661113619804382,0.0,10,0.019661113619804382,3,17,2881,0.25165706872940063,-0.014391131699085236,
AFCUSDT-DOTUSDC,08/02-10/31,-1.942013144493103,0.0,14,-0.1387152224779129,7,21,2881,4.959352493286133,-4.488104343414307,
AFCUSDT-DOTUSDT,08/02-10/31,-1.9643421173095703,0.0,14,-0.1403101533651352,6,22,2881,4.933902263641357,-4.487484455108643,
CITYUSDT-DOTUSDC,08/02-10/31,-0.2881656885147095,0.0,20,-0.014408284798264503,8,32,2881,2.9386520385742188,-2.7281641960144043,
CITYUSDT-DOTUSDT,08/02-10/31,-0.3722892999649048,0.0,20,-0.01861446537077427,8,32,2881,2.9353597164154053,-2.779186725616455,
CITYUSDT-JUVUSDT,08/02-10/31,0.4152071475982666,0.0,23,0.018052484840154648,5,41,2881,2.958639144897461,-2.6894967555999756,
UMAUSDT-XRPUSDC,08/02-10/31,1.8981854915618896,0.0,21,0.09038978815078735,8,34,2881,4.980432033538818,-8.970623016357422,
UMAUSDT-XRPUSDT,08/02-10/31,1.8343281745910645,0.0,22,0.08337855339050293,10,34,2881,4.568970203399658,-9.095244407653809,
ETHWUSDT-NEARUSDT,08/02-10/31,11.268070220947266,0.0,17,0.6628276705741882,13,21,2881,2.8485968112945557,-1.6070400476455688,
IMXUSDT-LTCUSDC,08/02-10/31,2.74168062210083,0.0,16,0.17135503888130188,10,22,2881,1.5250252485275269,-1.050697922706604,
IMXUSDT-LTCUSDT,08/02-10/31,1.5312707424163818,0.0,18,0.08507059514522552,11,25,2881,1.596601128578186,-1.0655055046081543,
IMXUSDT-QTUMUSDT,08/02-10/31,0.7331612706184387,0.0,15,0.04887741804122925,10,20,2881,1.5081734657287598,-1.2470682859420776,
ETHWUSDT-SANDUSDC,08/02-10/31,12.979265213012695,0.0,19,0.6831192374229431,13,25,2881,3.048431634902954,-1.7041839361190796,
ETHWUSDT-SANDUSDT,08/02-10/31,13.705778121948242,0.0,20,0.6852889060974121,14,26,2881,3.222555160522461,-1.370225191116333,
CAKEUSDT-VPADUSDT,08/02-10/31,75.19519805908203,0.0,7,10.742171287536621,5,9,2881,40.681602478027344,-1.147599220275879,
SUSHIUSDT-USTCUSDT,08/02-10/31,-1.3497227430343628,0.0,13,-0.10382482409477234,6,20,2881,1.7341771125793457,-1.1532143354415894,
HFTUSDT-SFUNDUSDT,08/02-10/31,-3.585522413253784,0.0,22,-0.16297829151153564,10,34,2881,2.492626428604126,-2.691633939743042,
HFTUSDC-SFUNDUSDT,08/02-10/31,2.7528202533721924,0.0,25,0.11011280864477158,15,35,2881,1.6049343347549438,-1.9824392795562744,
HFTUSDC-RPLUSDT,08/02-10/31,0.21472382545471191,0.0,24,0.008946825750172138,11,37,2881,1.3745588064193726,-1.7279284000396729,
THETAUSDT-XRPUSDC,08/02-10/31,10.22202205657959,0.0,16,0.6388763785362244,10,22,2881,6.098216533660889,-2.5970025062561035,
THETAUSDT-XRPUSDT,08/02-10/31,8.510765075683594,0.0,18,0.4728202819824219,11,25,2881,5.455111503601074,-2.5866572856903076,
BICOUSDT-ROSEUSDT,08/02-10/31,-0.8859963417053223,0.0,22,-0.040272559970617294,11,33,2881,0.5373042821884155,-0.8996105194091797,
CELOUSDT-ZRXUSDT,08/02-10/31,3.255500555038452,0.0,2,1.627750277519226,2,2,2881,2.731684684753418,-0.01581965573132038,
HFTUSDC-MOVRUSDT,08/02-10/31,5.778207778930664,0.0,27,0.2140076905488968,18,36,2881,1.2628530263900757,-0.8938516974449158,
HFTUSDT-MOVRUSDT,08/02-10/31,8.942959785461426,0.0,24,0.3726233243942261,17,31,2881,1.9293789863586426,-2.384364128112793,
NEXOUSDT-PSGUSDT,08/02-10/31,0.7126163244247437,0.0,26,0.02740832045674324,2,50,2881,1.8108974695205688,-0.5303244590759277,
CTCUSDT-ICPUSDC,08/02-10/31,9.87668228149414,0.0,26,0.3798723816871643,12,40,2881,4.695764541625977,-1.8440369367599487,
CTCUSDT-ICPUSDT,08/02-10/31,11.808113098144531,0.0,24,0.49200472235679626,13,35,2881,4.707944393157959,-2.083513021469116,
CTCUSDT-DOTUSDC,08/02-10/31,18.072837829589844,0.0,26,0.6951091289520264,15,37,2881,4.538645267486572,-2.353630542755127,
CTCUSDT-VPADUSDT,08/02-10/31,20.35032844543457,0.0,9,2.2611474990844727,6,12,2881,4.910010814666748,-0.39274507761001587,
CTCUSDT-PSTAKEUSDT,08/02-10/31,12.421586036682129,0.0,9,1.3801761865615845,5,13,2881,4.699502468109131,-0.3928227126598358,
FLOWUSDT-MASKUSDT,08/02-10/31,-0.9289059042930603,0.0,36,-0.025802941992878914,18,54,2881,2.627328872680664,-2.682215929031372,
ENJUSDT-NEARUSDT,08/02-10/31,3.0610384941101074,0.0,20,0.1530519276857376,13,27,2881,0.9843633770942688,-0.5004726648330688,
RSS3USDT-SFUNDUSDT,08/02-10/31,23.785415649414062,0.0,31,0.7672714591026306,14,48,2881,15.365774154663086,-6.444214820861816,
RSS3USDT-TWTUSDT,08/02-10/31,7.784676551818848,0.0,8,0.973084568977356,3,13,2881,15.581645011901855,-5.828157901763916,
RSS3USDT-SCRTUSDT,08/02-10/31,3.2046196460723877,0.0,8,0.40057745575904846,2,14,2881,15.367012977600098,-6.442601203918457,
RDNTUSDT-UNIUSDT,08/02-10/31,2.9472057819366455,0.0,17,0.1733650416135788,13,21,2881,1.3668694496154785,-1.1136808395385742,
RSS3USDT-XTZUSDT,08/02-10/31,7.606868743896484,0.0,9,0.8452076315879822,5,13,2881,14.958128929138184,-6.927979469299316,
RSS3USDT-SOLUSDC,08/02-10/31,11.323713302612305,0.0,32,0.3538660407066345,15,49,2881,15.028051376342773,-6.866060256958008,
RSS3USDT-SOLUSDT,08/02-10/31,11.326362609863281,0.0,32,0.35394883155822754,16,48,2881,14.94975471496582,-6.834414005279541,
RSS3USDT-RVNUSDT,08/02-10/31,20.921981811523438,0.0,32,0.6538119316101074,14,50,2881,15.30589485168457,-6.269299507141113,
BATUSDT-SOLOUSDT,08/02-10/31,0.24790412187576294,0.0,6,0.04131735488772392,3,9,2881,0.7788470983505249,-0.8566567897796631,
BATUSDT-FIDAUSDT,08/02-10/31,5.496082782745361,0.0,23,0.2389601171016693,16,30,2881,2.5158870220184326,-1.8820761442184448,
LRCUSDT-NEARUSDT,08/02-10/31,0.7541383504867554,0.0,12,0.06284486502408981,9,15,2881,0.7267031073570251,-0.6545336842536926,
FORTUSDT-HNTUSDT,08/02-10/31,5.471593856811523,0.0,12,0.45596614480018616,5,19,2881,5.272336006164551,-2.7903361320495605,
BATUSDT-QTUMUSDT,08/02-10/31,0.342216432094574,0.0,18,0.019012024626135826,11,25,2881,1.5257688760757446,-1.8971335887908936,
ADAUSDT-GSTUSDT,08/02-10/31,3.934476613998413,0.0,14,0.28103405237197876,8,20,2881,2.670576572418213,-1.7237234115600586,
FORTUSDT-OPUSDC,08/02-10/31,3.655829429626465,0.0,41,0.08916657418012619,20,62,2881,5.947882175445557,-7.527908802032471,
FORTUSDT-OPUSDT,08/02-10/31,1.4603123664855957,0.0,41,0.03561737388372421,19,63,2881,5.942502975463867,-7.812067031860352,
BATUSDT-PEOPLEUSDT,08/02-10/31,0.5515832901000977,0.0,19,0.029030699282884598,12,26,2881,1.5248517990112305,-1.8978005647659302,
FORTUSDT-TWTUSDT,08/02-10/31,3.0225300788879395,0.0,12,0.2518775165081024,6,18,2881,5.184305667877197,-3.1730172634124756,
FORTUSDT-SUIUSDC,08/02-10/31,0.7416009902954102,0.0,46,0.0161217600107193,20,72,2881,5.936005592346191,-7.83873987197876,
FORTUSDT-SUIUSDT,08/02-10/31,12.949440002441406,0.0,47,0.275519996881485,27,67,2881,5.973313331604004,-2.885073184967041,
FORTUSDT-ICPUSDT,08/02-10/31,3.941471576690674,0.0,42,0.09384456276893616,20,64,2881,5.980609893798828,-7.861921787261963,
FORTUSDT-GSTUSDT,08/02-10/31,3.202138900756836,0.0,41,0.07810094952583313,14,68,2881,6.203747272491455,-7.192976951599121,
FORTUSDT-ICPUSDC,08/02-10/31,4.489530563354492,0.0,42,0.10689358413219452,19,65,2881,6.024866580963135,-7.91072416305542,
FORTUSDT-SFUNDUSDT,08/02-10/31,-3.117136240005493,0.0,37,-0.084246926009655,11,63,2881,5.901174545288086,-7.646803855895996,
XDCUSDT-XTZUSDT,08/02-10/31,2.3429362773895264,0.0,13,0.18022586405277252,9,17,2881,1.539309024810791,-0.09692259877920151,
ALGOUSDT-USTCUSDT,08/02-10/31,3.086946964263916,0.0,12,0.25724557042121887,9,15,2881,1.1507437229156494,-0.6535525918006897,
ALGOUSDT-WAXPUSDT,08/02-10/31,0.011638205498456955,0.0,3,0.003879401832818985,1,5,2881,0.7061951160430908,-0.6670066118240356,
ALGOUSDT-ROSEUSDT,08/02-10/31,1.0537769794464111,0.0,25,0.04215107858181,13,37,2881,0.6959566473960876,-0.6711469888687134,
ALGOUSDT-ICXUSDT,08/02-10/31,0.6670673489570618,0.0,16,0.04169170930981636,9,23,2881,0.7062504887580872,-0.6581847071647644,
GMTUSDT-SANDUSDT,08/02-10/31,5.049979209899902,0.0,16,0.3156237006187439,12,20,2881,1.570432424545288,-1.0466928482055664,
DOGEUSDT-TELUSDT,08/02-10/31,-3.273153305053711,0.0,25,-0.13092613220214844,11,39,2881,3.560617446899414,-7.499311447143555,
DOGEUSDC-TELUSDT,08/02-10/31,-3.4845094680786133,0.0,25,-0.13938038051128387,10,40,2881,3.4998703002929688,-6.7589216232299805,
ROSEUSDT-USTCUSDT,08/02-10/31,2.5166759490966797,0.0,10,0.2516675889492035,5,15,2881,1.1035112142562866,-0.7759749889373779,
DOGEUSDC-ETHWUSDT,08/02-10/31,3.3946824073791504,0.0,27,0.12572897970676422,13,41,2881,4.845551013946533,-6.140995502471924,
DOGEUSDT-ETHWUSDT,08/02-10/31,3.985074520111084,0.0,26,0.1532720923423767,14,38,2881,4.984374523162842,-5.997595310211182,
ROSEUSDT-WAXPUSDT,08/02-10/31,2.154995918273926,0.0,6,0.3591659963130951,4,8,2881,1.8809679746627808,-1.0131059885025024,
WAXPUSDT-ZILUSDT,08/02-10/31,0.1837073266506195,0.0,3,0.06123577430844307,3,3,2881,0.10603438317775726,-0.018359988927841187,
ANKRUSDT-XRPUSDC,08/02-10/31,11.821349143981934,0.0,27,0.4378277361392975,14,40,2881,8.551698684692383,-2.6286427974700928,
ANKRUSDT-XRPUSDT,08/02-10/31,10.854804992675781,0.0,27,0.402029812335968,14,40,2881,7.857784271240234,-2.6065492630004883,
PEOPLEUSDT-XRPUSDC,08/02-10/31,8.904083251953125,0.0,20,0.4452041685581207,12,28,2881,7.993177890777588,-2.877805709838867,
