pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCUSDC-BTCUSDT,10/03-01/31,-3.4660728,2.6636040210723877,50,-0.06932145,20,79,2881,0.456729,-1.5430145,50,0,50,15.0,15.0,14.999999046325684,15.000000953674316
DYDXUSDT-KSMUSDT,10/03-01/31,6.558218,1.8843449354171753,39,0.16815944,19,58,2881,9.585447,-4.68226,39,0,39,15.0,15.0,14.999999046325684,15.000000953674316
ETHDAI-ETHEUR,10/03-01/31,227.54935,2.657731056213379,54,4.2138767,39,69,2881,55.611526,-6.410591,54,0,54,15.0,15.0,14.999999046325684,15.000000953674316
APEUSDC-HFTUSDC,10/03-01/31,15.393951,2.039184093475342,40,0.38484877,21,58,2881,9.490329,-7.516075,40,0,40,15.0,15.0,14.999999046325684,15.000000953674316
ETHUSDC-ETHUSDT,10/03-01/31,2.7204142,2.9767351150512695,51,0.053341456,33,69,2881,2.4891891,-0.5655697,51,0,51,15.0,15.0,14.999999046325684,15.000000953674316
AVAUSDT-FLOWUSDT,10/03-01/31,12.931706,1.9185283184051514,40,0.32329267,23,56,2881,8.096967,-3.0831454,40,0,40,15.0,15.0,14.999999046325684,15.000000953674316
CYBERUSDT-FIDAUSDT,10/03-01/31,25.486675,2.7645912170410156,47,0.5422697,23,70,2881,41.794224,-7.196588,47,0,47,15.0,15.0,14.999999046325684,15.000000953674316
DYDXUSDT-KCALUSDT,10/03-01/31,25.202389,1.3994280099868774,26,0.9693226,8,44,2881,24.07357,-10.726614,26,0,26,15.0,15.0,14.999999046325684,15.000000953674316
AVAUSDT-KASTAUSDT,10/03-01/31,-7.4800043,1.1412198543548584,24,-0.31166685,6,42,2881,3.5501425,-5.8698974,24,0,24,15.0,15.0,14.999999046325684,15.000000953674316
ARKMUSDT-ARUSDT,10/03-01/31,-11.009175,2.1451454162597656,44,-0.25020853,21,66,2881,7.623331,-9.674393,44,0,44,15.0,15.0,14.999999046325684,15.000000953674316
ETHDAI-ETHEUR,11/02-03/02,48.525085,3.3571643829345703,53,0.91556764,42,64,2881,18.614105,-0.9964399,53,0,0,19.40831184387207,19.40831184387207,19.408309936523438,19.40831184387207
APEUSDC-HFTUSDC,11/02-03/02,5.349947,2.4989027976989746,40,0.13374868,24,55,2881,6.2047977,-3.553103,40,0,0,19.40831184387207,19.40831184387207,19.408309936523438,19.40831184387207
ETHUSDC-ETHUSDT,11/02-03/02,-1.6726129,3.039609432220459,47,-0.03558751,10,83,2881,0.18866287,-0.11874326,47,0,0,19.40831184387207,19.40831184387207,19.408309936523438,19.40831184387207
APEUSDT-HFTUSDC,11/02-03/02,-4.345954,3.008054256439209,47,-0.09246711,28,66,2881,2.6016908,-10.786994,47,0,0,19.408313751220703,19.40831184387207,19.40831184387207,19.40831184387207
CYBERUSDT-FIDAUSDT,11/02-03/02,-20.438208,2.8336234092712402,45,-0.4541824,19,70,2881,3.693125,-19.624983,45,0,0,19.40831184387207,19.40831184387207,19.408309936523438,19.40831184387207
AVAUSDT-KASTAUSDT,11/02-03/02,-20.80794,2.62260103225708,41,-0.5075107,19,63,2881,5.6013017,-19.603064,41,0,0,19.408309936523438,19.40831184387207,19.408309936523438,19.40831184387207
DYDXUSDT-KCALUSDT,11/02-03/02,1.9997742,1.7456791400909424,28,0.071420506,10,45,2881,3.12308,-1.2447774,28,0,0,19.408313751220703,19.40831184387207,19.408309936523438,19.40831184387207
CBKUSDT-ETCUSDT,11/02-03/02,-41.849556,2.9621291160583496,47,-0.8904161,18,76,2881,1.1334795,-21.49591,47,0,0,19.408313751220703,19.40831184387207,19.408309936523438,19.40831184387207
CBKUSDT-FILUSDT,11/02-03/02,-39.30405,2.8292465209960938,45,-0.87342334,21,69,2881,1.4871386,-20.362337,45,0,0,19.40831184387207,19.40831184387207,19.408309936523438,19.40831184387207
CBKUSDT-FILUSDC,11/02-03/02,-39.391487,2.9666571617126465,47,-0.83811677,22,72,2881,1.5271822,-16.517023,47,0,0,19.408313751220703,19.40831184387207,19.408309936523438,19.40831184387207
BTCUSDC-BTCUSDT,12/02-04/01,53.74683,6.481157302856445,52,1.0335929,39,64,2881,39.997673,-0.23262382,52,0,0,17.72928810119629,17.729286193847656,17.729286193847656,17.72928810119629
AXSUSDT-DOTUSDT,12/02-04/01,59.392563,3.0151124000549316,43,1.3812224,18,67,2881,53.60273,-2.3321712,43,0,0,17.72928810119629,17.729286193847656,17.729286193847656,17.72928810119629
ETHDAI-ETHEUR,12/02-04/01,53.389755,3.0691473484039307,54,0.9886992,44,64,2881,6.846791,-1.2468797,54,0,0,17.72928810119629,17.729286193847656,17.729286193847656,17.72928810119629
DYDXUSDT-KCALUSDT,12/02-04/01,2.4386582,1.6848434209823608,28,0.08709494,5,51,2881,14.451522,-2.5797343,28,0,0,17.729284286499023,17.729286193847656,17.729286193847656,17.72928810119629
ETCUSDT-JUVUSDT,12/02-04/01,-41.188694,2.2846765518188477,38,-1.083913,17,58,2881,10.223103,-39.23077,38,0,0,17.729290008544922,17.729286193847656,17.729286193847656,17.72928810119629
FILUSDC-JUVUSDT,12/02-04/01,-38.867325,2.240879535675049,40,-0.97168314,15,64,2881,5.92058,-15.737894,40,0,0,17.729286193847656,17.729286193847656,17.729286193847656,17.72928810119629
FILUSDT-JUVUSDT,12/02-04/01,-28.921513,2.3004746437072754,41,-0.70540273,12,69,2881,18.341305,-15.626566,41,0,0,17.72928810119629,17.729286193847656,17.729286193847656,17.72928810119629
AVAUSDT-FLOWUSDT,12/02-04/01,43.86411,2.5649666786193848,44,0.9969116,20,67,2881,43.33674,-3.4023685,44,0,0,17.72928810119629,17.729286193847656,17.729286193847656,17.72928810119629
AVAUSDT-KASTAUSDT,12/02-04/01,-63.57199,1.9773385524749756,28,-2.2704282,12,44,2881,69.6684,-153.75046,28,0,0,17.729284286499023,17.729286193847656,17.729286193847656,17.72928810119629
AXSUSDT-DOTUSDC,12/02-04/01,8.524076,2.401855230331421,42,0.2029542,20,63,2881,5.2405696,-4.5075483,42,0,0,17.72928810119629,17.729286193847656,17.729286193847656,17.72928810119629
