pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,2.2280755043029785,0.0,5,0.44561511278152466,4,6,2881,1.081132173538208,-0.03665534779429436,
TIMEUSDT-ZENUSDT,08/02-10/31,-3.59725022315979,0.0,28,-0.1284732222557068,8,48,2881,1.6765575408935547,-2.2923684120178223,
ETHUSDC-ETHUSDT,08/02-10/31,-0.0890468880534172,0.0,2,-0.0445234440267086,1,3,2881,0.010759051889181137,-0.04306432604789734,
AXSUSDT-UNIUSDT,08/02-10/31,-15.461175918579102,0.0,11,-1.4055614471435547,4,18,2881,1.3487889766693115,-10.102799415588379,
ARUSDT-FILUSDT,08/02-10/31,-11.125596046447754,0.0,10,-1.1125595569610596,6,14,2881,2.218775987625122,-15.585954666137695,
AXSUSDT-SANDUSDT,08/02-10/31,-6.082179546356201,0.0,7,-0.8688827753067017,3,11,2881,1.5847193002700806,-3.9008629322052,
AXSUSDT-SANDUSDC,08/02-10/31,-6.61883544921875,0.0,7,-0.9455479383468628,3,11,2881,1.8333126306533813,-4.566233158111572,
INTERUSDT-THETAUSDT,08/02-10/31,-3.1732261180877686,0.0,15,-0.21154840290546417,4,26,2881,0.3699386715888977,-3.5055041313171387,
SNXUSDT-SOLOUSDT,08/02-10/31,-0.5655039548873901,0.0,8,-0.07068799436092377,2,14,2881,0.6610859036445618,-0.6249546408653259,
INTERUSDT-XRPUSDC,08/02-10/31,-0.10867471992969513,0.0,19,-0.005719722248613834,9,29,2881,2.6902384757995605,-3.547989845275879,
INTERUSDT-XRPUSDT,08/02-10/31,-0.23001675307750702,0.0,19,-0.012106144800782204,9,29,2881,2.6234912872314453,-3.5642058849334717,
INTERUSDT-ZENUSDT,08/02-10/31,-4.094394683837891,0.0,16,-0.25589966773986816,3,29,2881,0.25546976923942566,-3.515319347381592,
INTERUSDT-STXUSDT,08/02-10/31,-2.927211284637451,0.0,18,-0.1626228541135788,2,34,2881,1.2670402526855469,-3.5313267707824707,
INTERUSDT-ROSEUSDT,08/02-10/31,-2.543153762817383,0.0,16,-0.15894711017608643,6,26,2881,0.4479755461215973,-3.4903388023376465,
INTERUSDT-SOLOUSDT,08/02-10/31,0.10668160766363144,0.0,15,0.007112107239663601,5,25,2881,0.15760399401187897,-0.05658555030822754,
INTERUSDT-WAXPUSDT,08/02-10/31,-0.06432048976421356,0.0,4,-0.01608012244105339,0,8,2881,0.0,-0.02244614250957966,
INTERUSDT-QTUMUSDT,08/02-10/31,0.11991506814956665,0.0,16,0.007494691759347916,4,28,2881,0.28717610239982605,-0.06340926885604858,
INTERUSDT-ZILUSDT,08/02-10/31,-3.214148998260498,0.0,14,-0.2295820713043213,5,23,2881,0.30669423937797546,-3.509704351425171,
INTERUSDT-LTCUSDC,08/02-10/31,-1.0115911960601807,0.0,20,-0.050579559057950974,11,29,2881,1.8228427171707153,-3.468736410140991,
INTERUSDT-LTCUSDT,08/02-10/31,-0.8429529070854187,0.0,20,-0.042147643864154816,13,27,2881,1.9238531589508057,-3.483220338821411,
