pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,entry_notional_count,entry_notional_cap_hits,entry_notional_below_min,entry_notional_avg,entry_notional_p50,entry_notional_min,entry_notional_max
BTCUSDC-BTCUSDT,04/02-07/31,13.485988,4.239452362060547,66,0.20433314,53,78,2881,5.0754604,-0.20759982,66,0,0,17.5,17.5,17.5,17.5
ETCUSDT-JUVUSDT,04/02-07/31,28.815563,1.3463141918182373,23,1.2528505,10,36,2881,35.29751,-9.292702,23,0,0,17.5,17.5,17.5,17.5
ETHUSDC-ETHUSDT,04/02-07/31,29.882381,4.339760780334473,68,0.43944678,55,81,2881,11.400059,-1.063015,68,0,0,17.5,17.5,17.499998092651367,17.500001907348633
DOTUSDC-FTTUSDT,04/02-07/31,-11.25902,1.7069664001464844,30,-0.37530068,9,51,2881,3.8464494,-4.97918,30,0,0,17.5,17.5,17.5,17.5
DOTUSDT-FTTUSDT,04/02-07/31,-1.4204054,1.6986958980560303,30,-0.047346845,9,51,2881,3.9945352,-3.993827,30,0,0,17.5,17.5,17.5,17.5
FILUSDC-JUVUSDT,04/02-07/31,-16.945473,1.4631887674331665,26,-0.65174896,10,42,2881,4.3315306,-9.250163,26,0,0,17.5,17.5,17.5,17.5
FILUSDT-JUVUSDT,04/02-07/31,-10.457687,1.44620680809021,26,-0.40221876,6,46,2881,3.3179781,-3.3404655,26,0,0,17.5,17.5,17.499998092651367,17.5
APEUSDC-GODSUSDT,04/02-07/31,22.458452,1.654284954071045,30,0.7486151,17,42,2881,9.112313,-3.1848423,30,0,0,17.5,17.5,17.5,17.500001907348633
BTCUSDC-BTCUSDT,05/02-08/30,9.34241,4.252999782562256,66,0.14155167,26,106,2881,4.661947,-1.5072922,66,0,0,18.454797744750977,18.454795837402344,18.454795837402344,18.454797744750977
ETCUSDT-JUVUSDT,05/02-08/30,17.14294,2.6439576148986816,44,0.3896123,21,66,2881,19.17155,-8.606535,44,0,0,18.45479393005371,18.454795837402344,18.454795837402344,18.454797744750977
ETHUSDC-ETHUSDT,05/02-08/30,-0.3867588,3.8880324363708496,65,-0.0059501356,29,101,2881,0.44896248,-0.2185957,65,0,0,18.454795837402344,18.454795837402344,18.454795837402344,18.454797744750977
FILUSDC-JUVUSDT,05/02-08/30,4.819893,2.6887855529785156,45,0.10710873,15,74,2881,30.344872,-3.828466,45,0,0,18.45479393005371,18.454795837402344,18.454795837402344,18.454797744750977
FILUSDT-JUVUSDT,05/02-08/30,-30.090443,2.5490942001342773,43,-0.6997777,14,71,2881,3.7838287,-10.378943,43,0,0,18.45479393005371,18.454795837402344,18.454795837402344,18.454797744750977
AFCUSDT-C98USDT,05/02-08/30,246.02135,2.1295151710510254,31,7.9361725,19,43,2881,150.9317,-29.382324,31,0,0,18.45479393005371,18.454795837402344,18.454795837402344,18.454797744750977
DYDXUSDT-KSMUSDT,05/02-08/30,-0.76878214,1.5809593200683594,27,-0.028473413,10,44,2881,4.98016,-5.3838263,27,0,0,18.454795837402344,18.454795837402344,18.454795837402344,18.454797744750977
FLOWUSDT-JUVUSDT,05/02-08/30,62.88234,2.6359477043151855,41,1.5337156,18,64,2881,69.75133,-6.9974046,41,0,0,18.454795837402344,18.454795837402344,18.454795837402344,18.454797744750977
ETCUSDT-JUVUSDT,06/01-09/29,-13.679298,3.3801493644714355,44,-0.31089315,21,67,2881,7.45781,-11.256567,44,0,0,23.861650466918945,23.861648559570312,23.86164665222168,23.861648559570312
ETHUSDC-ETHUSDT,06/01-09/29,-1.1210463,4.6224870681762695,60,-0.018684106,35,85,2881,0.21474493,-0.26409635,60,0,0,23.861652374267578,23.861648559570312,23.86164665222168,23.861648559570312
FILUSDC-JUVUSDT,06/01-09/29,316.86105,3.935161828994751,47,6.7417245,25,68,2881,243.84279,-5.911124,47,0,0,23.861652374267578,23.861648559570312,23.86164665222168,23.861648559570312
FILUSDT-JUVUSDT,06/01-09/29,411.6511,3.740978717803955,42,9.801216,21,63,2881,307.97757,-7.404135,42,0,0,23.861648559570312,23.861648559570312,23.86164665222168,23.861648559570312
ATOMUSDT-KDAUSDT,06/01-09/29,25.619854,2.2002387046813965,28,0.9149948,16,40,2881,12.285842,-7.1359196,28,0,0,23.86164665222168,23.861648559570312,23.86164665222168,23.861648559570312
DOTUSDC-FTTUSDT,06/01-09/29,11.478144,2.0796003341674805,27,0.42511642,11,43,2881,7.4204807,-1.6334467,27,0,0,23.86164665222168,23.861648559570312,23.86164665222168,23.861648559570312
DOTUSDT-FTTUSDT,06/01-09/29,15.238331,1.9186720848083496,25,0.60953325,11,39,2881,7.4019785,-0.91531634,25,0,0,23.861648559570312,23.861648559570312,23.86164665222168,23.861648559570312
FLOWUSDT-HVHUSDT,06/01-09/29,35.32982,1.9781131744384766,25,1.4131927,13,37,2881,13.980089,-6.2548866,25,0,0,23.861648559570312,23.861648559570312,23.86164665222168,23.861648559570312
