pair,period,total_pnl,total_costs,trade_count,avg_pnl_per_trade,win_days,lose_days,total_days,max_daily_gain,max_daily_loss,error
COMPUSDT-GMXUSDT,08/02-10/31,2.2280826568603516,0.08246571570634842,5,0.44561654329299927,4,6,2881,1.0811376571655273,-0.036653537303209305,
SNXUSDT-SOLOUSDT,08/02-10/31,-0.5655097961425781,0.12929359078407288,8,-0.07068872451782227,2,14,2881,0.66108238697052,-0.6249629855155945,
INTERUSDT-QTUMUSDT,08/02-10/31,0.11992065608501434,0.17071425914764404,16,0.0074950410053133965,4,28,2881,0.2871829867362976,-0.06340937316417694,
INTERUSDT-XEMUSDT,08/02-10/31,-3.9292731285095215,0.14061042666435242,15,-0.2619515359401703,1,29,2881,0.003731795819476247,-3.7224888801574707,
CITYUSDT-DOTUSDC,08/02-10/31,4.2364501953125,0.15440545976161957,13,0.3258807957172394,5,21,2881,2.9386467933654785,-0.10777641832828522,
SUSHIUSDT-UMAUSDT,08/02-10/31,-5.693698883056641,0.22549277544021606,8,-0.7117123603820801,2,14,2881,1.1545627117156982,-4.88386869430542,
CELOUSDT-ZRXUSDT,08/02-10/31,2.7158758640289307,0.03006267547607422,1,2.7158758640289307,1,1,2881,2.7316954135894775,-0.015819648280739784,
RSS3USDT-SCRTUSDT,08/02-10/31,6.117191314697266,0.24399186670780182,6,1.0195318460464478,2,10,2881,15.367015838623047,-6.442600250244141,
BATUSDT-PEOPLEUSDT,08/02-10/31,0.1391153335571289,0.2922798693180084,14,0.009936809539794922,9,19,2881,1.5248591899871826,-1.8978052139282227,
ALGOUSDT-WAXPUSDT,08/02-10/31,0.6800689101219177,0.006689160130918026,2,0.34003445506095886,1,3,2881,0.706195056438446,-0.022937025874853134,
ROSEUSDT-WAXPUSDT,08/02-10/31,1.3634623289108276,0.0668400228023529,3,0.4544874429702759,3,3,2881,1.0088123083114624,-0.016783948987722397,
LTCBTC-RVNUSDT,08/02-10/31,2.961446762084961,0.26722100377082825,5,0.5922893285751343,4,6,2881,2.8814327716827393,-0.4199730455875397,
TIMEUSDT-ZENUSDT,08/02-10/31,-3.5972416400909424,0.3210930824279785,28,-0.12847290933132172,8,48,2881,1.676559329032898,-2.292367458343506,
INTERUSDT-XRPUSDC,08/02-10/31,-0.108687624335289,0.19683712720870972,19,-0.005720401182770729,9,29,2881,2.690232276916504,-3.5479917526245117,
INTERUSDT-ZILUSDT,08/02-10/31,-3.2141430377960205,0.12793999910354614,14,-0.22958163917064667,5,23,2881,0.30669817328453064,-3.509705066680908,
INTERUSDT-WAVESUSDT,08/02-10/31,-3.6633803844451904,0.15664882957935333,16,-0.2289612740278244,3,29,2881,0.2293478399515152,-3.4821724891662598,
CITYUSDT-DOTUSDT,08/02-10/31,4.20250940322876,0.1562630534172058,13,0.32326996326446533,5,21,2881,2.935354471206665,-0.10224667936563492,
HFTUSDT-PSGUSDT,08/02-10/31,-0.22229748964309692,0.8847596049308777,20,-0.011114874854683876,12,28,2881,1.034302830696106,-1.2695915699005127,
HFTUSDC-MOVRUSDT,08/02-10/31,3.304443120956421,0.5399885177612305,18,0.1835801750421524,12,24,2881,1.2628443241119385,-1.201075792312622,
RSS3USDT-XTZUSDT,08/02-10/31,6.342066287994385,0.35800525546073914,7,0.9060094952583313,3,11,2881,14.958142280578613,-6.927985668182373,
FORTUSDT-ICPUSDT,08/02-10/31,-0.483994722366333,0.7569063305854797,30,-0.016133157536387444,14,46,2881,5.980608940124512,-7.861912250518799,
ALGOUSDT-ROSEUSDT,08/02-10/31,1.091956615447998,0.13283072412014008,11,0.09926878660917282,5,17,2881,0.6959572434425354,-0.6711464524269104,
WAXPUSDT-ZILUSDT,08/02-10/31,0.17827966809272766,0.040336817502975464,2,0.08913983404636383,2,2,2881,0.10603519529104233,-0.018360009416937828,
RACAUSDT-VPADUSDT,08/02-10/31,1.7252566814422607,0.18314111232757568,6,0.28754279017448425,3,9,2881,2.148087501525879,-1.4981669187545776,
ETHUSDC-ETHUSDT,08/02-10/31,-0.08908098936080933,0.1571631282567978,2,-0.04454049468040466,1,3,2881,0.01072861347347498,-0.04306432604789734,
INTERUSDT-XRPUSDT,08/02-10/31,-0.22998175024986267,0.1977764070034027,19,-0.012104302644729614,9,29,2881,2.623495578765869,-3.5642056465148926,
INTERUSDT-LTCUSDC,08/02-10/31,-1.0115691423416138,0.21653272211551666,20,-0.05057845637202263,11,29,2881,1.8228548765182495,-3.4687368869781494,
INTERUSDT-USTCUSDT,08/02-10/31,-3.3621950149536133,0.15009963512420654,13,-0.2586303949356079,4,22,2881,0.31648340821266174,-3.517427682876587,
CITYUSDT-JUVUSDT,08/02-10/31,3.081636428833008,0.11411930620670319,12,0.256803035736084,3,21,2881,2.9586341381073,-1.5637515783309937,
HFTUSDC-PSGUSDT,08/02-10/31,0.4713621735572815,0.6981885433197021,22,0.021425552666187286,10,34,2881,0.7451292872428894,-0.9732336401939392,
HFTUSDT-MOVRUSDT,08/02-10/31,6.3343658447265625,0.8484118580818176,17,0.3726097643375397,12,22,2881,1.7719268798828125,-1.9617501497268677,
RSS3USDT-RVNUSDT,08/02-10/31,5.987330436706543,1.363846778869629,25,0.2394932210445404,10,40,2881,15.305890083312988,-6.269296646118164,
FORTUSDT-ICPUSDC,08/02-10/31,1.1676342487335205,0.7970473766326904,31,0.03766562044620514,15,47,2881,6.02486515045166,-7.910719394683838,
GMTUSDT-SANDUSDT,08/02-10/31,4.441329002380371,0.36756980419158936,8,0.5551661252975464,7,9,2881,1.5704355239868164,-0.7118258476257324,
USTCUSDT-ZILUSDT,08/02-10/31,12.751975059509277,0.4942348301410675,14,0.9108553528785706,10,18,2881,2.916968584060669,-0.846953809261322,
AXSUSDT-UNIUSDT,08/02-10/31,-15.461153984069824,0.7217813730239868,11,-1.4055594205856323,4,18,2881,1.3487964868545532,-10.102791786193848,
INTERUSDT-ZENUSDT,08/02-10/31,-4.094384670257568,0.16062596440315247,16,-0.255899041891098,3,29,2881,0.25547561049461365,-3.5153205394744873,
INTERUSDT-LTCUSDT,08/02-10/31,-0.8429311513900757,0.21732831001281738,20,-0.042146556079387665,13,27,2881,1.9238581657409668,-3.4832212924957275,
PSGUSDT-VPADUSDT,08/02-10/31,-0.12738405168056488,0.07494805008172989,8,-0.01592300646007061,1,15,2881,0.25165483355522156,-0.2943041920661926,
ETHWUSDT-GMTUSDC,08/02-10/31,8.975295066833496,0.3642856478691101,14,0.6410924792289734,10,18,2881,2.799079418182373,-1.1672744750976562,
HFTUSDC-RPLUSDT,08/02-10/31,0.7857989072799683,0.5362790822982788,14,0.05612849444150925,7,21,2881,1.3745607137680054,-1.7279342412948608,
CTCUSDT-DOTUSDC,08/02-10/31,11.996755599975586,0.4194769561290741,17,0.7056915163993835,9,25,2881,4.53864049911499,-2.353640079498291,
BATUSDT-FIDAUSDT,08/02-10/31,0.9359101057052612,0.17899757623672485,16,0.05849438160657883,10,22,2881,2.055605173110962,-1.8820805549621582,
FORTUSDT-PSGUSDT,08/02-10/31,-1.9194717407226562,0.8286221027374268,35,-0.05484205111861229,10,60,2881,5.273087978363037,-2.9714701175689697,
DOGEUSDT-TELUSDT,08/02-10/31,-7.872663974761963,0.9613293409347534,18,-0.4373702108860016,7,29,2881,1.6350350379943848,-7.499290943145752,
ONEUSDT-XRPUSDC,08/02-10/31,0.9578448534011841,0.42365342378616333,12,0.07982040196657181,6,18,2881,2.3355183601379395,-1.8112365007400513,
ARUSDT-FILUSDT,08/02-10/31,-11.125630378723145,0.8734563589096069,10,-1.1125630140304565,6,14,2881,2.2187113761901855,-15.585954666137695,
INTERUSDT-STXUSDT,08/02-10/31,-2.9272046089172363,0.23496946692466736,18,-0.16262248158454895,2,34,2881,1.2670491933822632,-3.531327486038208,
MASKUSDT-XRPUSDC,08/02-10/31,3.0488128662109375,0.412537544965744,15,0.20325419306755066,10,20,2881,1.0686317682266235,-0.7013288140296936,
AFCUSDT-DOTUSDC,08/02-10/31,-4.58817720413208,0.14229077100753784,9,-0.5097974538803101,4,14,2881,0.20793384313583374,-4.488110542297363,
ETHWUSDT-GMTUSDT,08/02-10/31,10.189701080322266,0.5084934830665588,15,0.6793134212493896,11,19,2881,3.00386905670166,-1.3649424314498901,
HFTUSDT-RPLUSDT,08/02-10/31,0.533317506313324,1.022439956665039,17,0.031371619552373886,9,25,2881,1.2403836250305176,-2.4151265621185303,
CTCUSDT-VPADUSDT,08/02-10/31,16.094385147094727,0.22575396299362183,7,2.2991979122161865,4,10,2881,4.910008430480957,-0.3927612006664276,
BATUSDT-UMAUSDT,08/02-10/31,-5.134370803833008,0.30693137645721436,18,-0.28524282574653625,10,26,2881,3.2513210773468018,-7.3930158615112305,
FORTUSDT-SFUNDUSDT,08/02-10/31,-5.860991477966309,0.6735197901725769,31,-0.18906423449516296,10,52,2881,5.273171424865723,-7.646801948547363,
DOGEUSDC-TELUSDT,08/02-10/31,-7.733769416809082,0.906367301940918,17,-0.45492762327194214,6,28,2881,1.7721244096755981,-6.7589216232299805,
ONEUSDT-XRPUSDT,08/02-10/31,1.0532259941101074,0.42198431491851807,12,0.08776883035898209,7,17,2881,2.3184428215026855,-1.8080275058746338,
AXSUSDT-SANDUSDT,08/02-10/31,-6.082136154174805,0.3004339933395386,7,-0.868876576423645,3,11,2881,1.5847265720367432,-3.9008495807647705,
INTERUSDT-ROSEUSDT,08/02-10/31,-2.5431370735168457,0.1733018159866333,16,-0.15894606709480286,6,26,2881,0.4479786455631256,-3.490339756011963,
MASKUSDT-XRPUSDT,08/02-10/31,2.976386070251465,0.4332059323787689,16,0.18602412939071655,11,21,2881,0.9952566623687744,-0.6879515051841736,
AFCUSDT-DOTUSDT,08/02-10/31,-4.500829696655273,0.14158295094966888,9,-0.5000922083854675,3,15,2881,0.1940407007932663,-4.487490653991699,
CAKEUSDT-VPADUSDT,08/02-10/31,35.96576690673828,0.402194619178772,4,8.99144172668457,4,4,2881,30.06117057800293,-0.082648366689682,
THETAUSDT-XRPUSDC,08/02-10/31,8.06781005859375,0.4281809329986572,12,0.6723175048828125,8,16,2881,6.0982184410095215,-2.5970029830932617,
FLOWUSDT-MASKUSDT,08/02-10/31,6.0926408767700195,0.7956477999687195,21,0.2901257574558258,12,30,2881,2.627324342727661,-1.6992956399917603,
ADAUSDC-PSGUSDT,08/02-10/31,2.6211607456207275,0.14635694026947021,11,0.23828734457492828,6,16,2881,1.8463588953018188,-0.310385525226593,
GMTUSDC-UNIUSDT,08/02-10/31,-4.050783157348633,0.4441103935241699,13,-0.3115987181663513,4,22,2881,3.236053466796875,-3.3210060596466064,
ROSEUSDT-USTCUSDT,08/02-10/31,0.9427656531333923,0.248682901263237,9,0.10475173592567444,4,14,2881,1.1035258769989014,-0.7759646773338318,
SCUSDT-USTCUSDT,08/02-10/31,-8.108613014221191,0.19186149537563324,12,-0.6757177710533142,7,17,2881,1.6957980394363403,-8.588069915771484,
AXSUSDT-SANDUSDC,08/02-10/31,-6.618780136108398,0.2995568513870239,7,-0.9455400109291077,3,11,2881,1.8333162069320679,-4.566219806671143,
INTERUSDT-SOLOUSDT,08/02-10/31,0.1066845953464508,0.14322856068611145,15,0.007112306542694569,5,25,2881,0.15760454535484314,-0.05658533796668053,
INTERUSDT-MANAUSDT,08/02-10/31,-3.245769500732422,0.24128156900405884,18,-0.18032053112983704,8,28,2881,0.9531846642494202,-3.5006465911865234,
AFCUSDT-MDAOUSDT,08/02-10/31,5.25346565246582,1.2515788078308105,11,0.4775877892971039,2,20,2881,7.418637275695801,-4.497295379638672,
SUSHIUSDT-USTCUSDT,08/02-10/31,2.933340549468994,0.17545698583126068,8,0.36666756868362427,6,10,2881,1.7341829538345337,-0.2262440025806427,
THETAUSDT-XRPUSDT,08/02-10/31,8.630154609680176,0.40157830715179443,11,0.7845594882965088,7,15,2881,5.455123424530029,-2.586656332015991,
RSS3USDT-SFUNDUSDT,08/02-10/31,20.288166046142578,0.8153804540634155,24,0.8453402519226074,11,37,2881,15.365776062011719,-6.444212436676025,
ADAUSDT-PSGUSDT,08/02-10/31,-0.30594927072525024,0.2216152548789978,12,-0.025495773181319237,5,19,2881,1.3732380867004395,-2.051753044128418,
ALGOUSDT-IMXUSDT,08/02-10/31,2.657841205596924,0.1649513989686966,10,0.2657841145992279,7,13,2881,0.9618391394615173,-0.6518772840499878,
DOGEUSDC-ETHWUSDT,08/02-10/31,2.1177186965942383,0.8980131149291992,19,0.11145887523889542,9,29,2881,4.845590114593506,-6.140992641448975,
SCUSDT-ZILUSDT,08/02-10/31,-2.5790600776672363,0.10283157229423523,8,-0.32238250970840454,4,12,2881,0.1902632862329483,-2.8891043663024902,
INTERUSDT-THETAUSDT,08/02-10/31,-3.173220634460449,0.13255178928375244,15,-0.21154804527759552,4,26,2881,0.3699449598789215,-3.505505084991455,
INTERUSDT-WAXPUSDT,08/02-10/31,-0.0643211230635643,0.045557521283626556,4,-0.016080280765891075,0,8,2881,0.0,-0.022446220740675926,
INTERUSDT-MANAUSDC,08/02-10/31,-4.700150966644287,0.2832546830177307,19,-0.24737636744976044,7,31,2881,1.4593019485473633,-3.5244479179382324,
ARKMUSDT-NEXOUSDT,08/02-10/31,3.4788546562194824,0.17572489380836487,14,0.2484896183013916,11,17,2881,1.3193930387496948,-0.3687983453273773,
OMGUSDT-RDNTUSDT,08/02-10/31,-0.5993369817733765,0.21319100260734558,14,-0.04280978441238403,8,20,2881,0.996118426322937,-1.9208805561065674,
BATUSDT-QTUMUSDT,08/02-10/31,0.352215051651001,0.15443119406700134,14,0.025158217176795006,9,19,2881,1.5257765054702759,-1.8971383571624756,
ALGOUSDT-USTCUSDT,08/02-10/31,3.556079387664795,0.08308475464582443,8,0.44450992345809937,7,9,2881,1.1507444381713867,-0.6535529494285583,
DOGEUSDT-ETHWUSDT,08/02-10/31,2.164579391479492,0.9851061105728149,21,0.10307520627975464,11,31,2881,4.98438024520874,-5.99759578704834,
SUNUSDT-ZRXUSDT,08/02-10/31,23.08979606628418,0.12660625576972961,6,3.848299264907837,4,8,2881,16.009063720703125,-0.17454487085342407,
AFCUSDT-CITYUSDT,08/02-10/31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,division by zero
RSS3USDT-XAVAUSDT,08/02-10/31,0.0,0.0,0,0.0,0,0,0,0.0,0.0,division by zero
MOVRUSDT-TRVLUSDT,09/01-11/30,-9.179988861083984,0.4136803150177002,5,-1.8359978199005127,2,8,2881,2.9216997623443604,-6.379655361175537,
CAKEUSDT-CTCUSDT,09/01-11/30,31.3149356842041,4.394980430603027,21,1.4911874532699585,14,28,2881,12.366984367370605,-9.030580520629883,
AGLAUSDT-SALDUSDT,09/01-11/30,-0.254371702671051,0.17285650968551636,3,-0.08479056507349014,1,5,2881,1.581030011177063,-1.6700094938278198,
DOGEUSDC-GODSUSDT,09/01-11/30,0.5442966222763062,0.015816738829016685,1,0.5442966222763062,1,1,2881,0.5530847907066345,-0.00878816470503807,
LUNCUSDT-RVNUSDT,09/01-11/30,34.862735748291016,1.7120728492736816,18,1.9368185997009277,13,23,2881,14.48188304901123,-4.129478454589844,
AGLDUSDT-PENDLEUSDT,09/01-11/30,0.3575325906276703,0.0553012490272522,3,0.11917752772569656,1,5,2881,2.4018213748931885,-2.005420446395874,
ETHWUSDT-RPLUSDT,09/01-11/30,3.9012746810913086,0.1728275567293167,3,1.3004249334335327,3,3,2881,2.010261058807373,-0.04506225883960724,
ADAEUR-LDOUSDT,09/01-11/30,2.5843966007232666,1.002916693687439,16,0.16152478754520416,6,26,2881,4.742731094360352,-0.8669263124465942,
HFTUSDC-HFTUSDT,09/01-11/30,0.24495413899421692,0.2676684856414795,15,0.016330275684595108,8,22,2881,0.2630970776081085,-0.3163457214832306,
NFTUSDT-XECUSDT,09/01-11/30,0.15075206756591797,0.030080389231443405,2,0.07537603378295898,1,3,2881,1.6802176237106323,-1.5131129026412964,
AGLDUSDT-ICXUSDT,09/01-11/30,-5.158560276031494,0.03325476497411728,2,-2.579280138015747,1,3,2881,0.2917306423187256,-5.430546760559082,
ETHWUSDT-TRVLUSDT,09/01-11/30,0.4203150272369385,0.20466676354408264,4,0.10507875680923462,1,7,2881,1.5331450700759888,-0.6577492356300354,
ADAEUR-LDOUSDC,09/01-11/30,1.7718901634216309,0.9992019534111023,16,0.11074313521385193,6,26,2881,5.245210647583008,-1.1525654792785645,
JSTUSDT-MVLUSDT,09/01-11/30,14.945833206176758,0.4137793183326721,8,1.8682291507720947,4,12,2881,14.317215919494629,-1.915893316268921,
LADYSUSDT-SHIBUSDC,09/01-11/30,-2.0510849952697754,0.3079950213432312,15,-0.13673900067806244,7,23,2881,1.5977668762207031,-1.485571026802063,
CITYUSDT-OASUSDT,09/01-11/30,18.49971580505371,0.18530642986297607,10,1.8499715328216553,6,14,2881,5.631680488586426,-0.02513829432427883,
BELUSDT-USTCUSDT,09/01-11/30,-0.6092410087585449,0.22482910752296448,18,-0.033846721053123474,8,28,2881,2.860424280166626,-3.5169475078582764,
ADAUSDT-LOOKSUSDT,09/01-11/30,-4.849748611450195,0.7195651531219482,12,-0.4041457176208496,5,19,2881,1.4635529518127441,-3.7739267349243164,
